bid_id	contract_year	version	summ_d0025	summ_d0027	summ_d0028	summ_d0029	summ_d0031	summ_d0032	summ_d0033	summ_d0034	summ_d0055	summ_e0014	summ_e0025	summ_e0027	summ_e0028	summ_e0029	summ_i0023	summ_i0025	summ_i0026	summ_i0027	summ_i0028	summ_i0029	summ_i0030	summ_j0023	summ_j0025	summ_j0026	summ_j0027	summ_j0028	summ_j0029	summ_j0030	summ_k0023	summ_k0025	summ_k0026	summ_k0027	summ_k0028	summ_k0029	summ_k0030	summ_l0013	summ_l0014	summ_l0023	summ_l0025	summ_l0026	summ_l0027	summ_l0028	summ_l0029	summ_l0030	summ_l0031	summ_m0025	summ_m0026	summ_m0027	summ_r0013	summ_r0014	summ_r0022	summ_r0024	summ_r0025	summ_r0027	summ_r0029	summ_r0030	summ_r0031	summ_r0035	summ_r0036	summ_r0041	summ_r0042
H1032_079_0	2018	3	*	89.6279886	*	691.4715154	837.6752233	889.6161857	1.068054378	1.062006087	08/04/2017 at 3:00 PM	109	*	8.669381119	*	66.88346122	n/a	*	*	0	14.2	18	*	n/a	7.464770057	1.204162421	n/a	n/a	n/a	8.668932478	n/a	*	*	n/a	n/a	n/a	*	0	0	99.08	57.59	9.29	0	14.2	18	99.08	0	57.59	9.29	109	57.59	9.29	66.88	-57.59	-9.29	0	0	0	0	14.2	14.2	18	18
H1032_091_0	2018	3	*	111.4562073	*	859.7125868	842.5527982	1176.709324	1.400419858	1.396600103	08/04/2017 at 3:02 PM	109	*	15.99794964	*	123.3994858	n/a	*	*	0	6.8	28.3	*	n/a	12.6804374	3.317578909	n/a	n/a	n/a	15.99801631	n/a	*	*	n/a	n/a	n/a	*	0	0	158.5	97.81	25.59	0	6.8	28.3	158.5	0	97.81	25.59	109	97.81	25.59	123.4	-97.81	-25.59	0	0	0	0	6.8	6.8	28.3	28.3
H1032_124_0	2018	3	*	168.7343869	*	1158.917811	854.8203586	1239.451984	1.451438173	1.449956089	08/04/2017 at 3:04 PM	109	*	5.862826222	*	40.26762923	n/a	*	*	0	0	0	*	n/a	0.51832357	5.344847827	n/a	n/a	n/a	5.863171398	n/a	*	*	n/a	n/a	n/a	*	0	0	40.27	3.56	36.71	0	0	0	40.27	0	3.56	36.71	109	3.56	36.71	40.27	-3.56	-36.71	0	0	0	0	0	0	0	0
H1032_133_0	2018	4	*	104.2549369	*	806.5685403	847.21593	1047.95335	1.24211334	1.236937731	08/04/2017 at 3:06 PM	109	*	11.48996539	*	88.89214157	n/a	*	*	0	12.4	19.4	*	n/a	9.700766427	1.78892215	n/a	n/a	n/a	11.48968858	n/a	*	*	n/a	n/a	n/a	*	0	0	120.69	75.05	13.84	0	12.4	19.4	120.69	0	75.05	13.84	109	75.05	13.84	88.89	-75.05	-13.84	0	0	0	0	12.4	12.4	19.4	19.4
H1032_170_0	2018	3	*	171.0066822	*	1197.080919	970.63	1327.563592	1.3711804	1.367733938	08/04/2017 at 3:08 PM	109	*	9.319774319	*	65.24028103	n/a	*	*	0	0	0	*	n/a	0.392845938	8.926888235	n/a	n/a	n/a	9.319734173	n/a	*	*	n/a	n/a	n/a	*	0	0	65.24	2.75	62.49	0	0	0	65.24	0	2.75	62.49	109	2.75	62.49	65.24	-2.75	-62.49	0	0	0	0	0	0	0	0
H1032_174_0	2018	3	*	127.7819763	*	987.1097133	858.9712835	1358.847206	1.584363834	1.581947187	08/04/2017 at 3:10 PM	109	*	18.83134423	*	145.471242	n/a	*	*	0	5.6	34.8	*	n/a	15.2777636	3.55341985	n/a	n/a	n/a	18.83118345	n/a	*	*	n/a	n/a	n/a	*	0	0	185.87	118.02	27.45	0	5.6	34.8	185.87	0	118.02	27.45	109	118.02	27.45	145.47	-118.02	-27.45	0	0	0	0	5.6	5.6	34.8	34.8
H1032_175_0	2018	3	*	188.7889616	*	1299.512968	854.8406007	1403.274619	1.6425753	1.641562905	08/04/2017 at 3:12 PM	109	*	7.536907361	*	51.8796691	n/a	*	*	0	0	0	*	n/a	0.274572972	7.262382462	n/a	n/a	n/a	7.536955433	n/a	*	*	n/a	n/a	n/a	*	0	0	51.88	1.89	49.99	0	0	0	51.88	0	1.89	49.99	109	1.89	49.99	51.88	-1.89	-49.99	0	0	0	0	0	0	0	0
H1032_176_0	2018	3	*	207.0976003	*	1454.405608	970.63	1631.158284	1.68051501	1.68051501	08/04/2017 at 3:14 PM	109	*	12.15695868	*	85.37592354	n/a	*	*	0	3	0	*	n/a	0.240644661	11.91689448	n/a	n/a	n/a	12.15753914	n/a	*	*	n/a	n/a	n/a	*	0	0	88.38	1.69	83.69	0	3	0	88.38	0	1.69	83.69	109	1.69	83.69	85.38	-1.69	-83.69	0	0	0	0	3	3	0	0
H1032_182_0	2018	3	840.4756527	144.3886761	12.85674496	997.7210737	863.170681	1255.864804	1.459509091	1.45494377	08/04/2017 at 3:16 PM	109	108.7308934	18.67931535	1.663255041	129.0734638	n/a	94.73578777	13.99218776	0	0	0	108.7279755	n/a	16.27504013	2.403773934	n/a	n/a	n/a	18.67881407	n/a	1.449172094	0.214038311	n/a	n/a	n/a	1.663210406	0	0	129.07	112.46	16.61	0	0	0	129.07	0	112.46	16.61	109	112.46	16.61	129.07	-112.46	-16.61	0	0	0	0	0	0	0	0
H1032_184_0	2018	3	1184.225122	156.4576624	85.65531963	1426.338104	862.6994433	1860.360396	2.160785663	2.156440937	08/04/2017 at 3:18 PM	109	158.5910131	20.95275528	11.47093037	191.0146987	n/a	124.4054911	34.18162085	0	0	26	184.5871119	n/a	16.43622649	4.516013379	n/a	n/a	n/a	20.95223987	n/a	8.998282423	2.472365773	n/a	n/a	n/a	11.4706482	0	0	217.01	149.84	41.17	0	0	26	217.01	0	149.84	41.17	109	149.84	41.17	191.01	-149.84	-41.17	0	0	0	0	0	0	26	26
H1032_186_0	2018	3	1269.034914	170.5570898	115.256149	1554.848153	970.63	2093.106267	2.160785663	2.156440937	08/03/2017 at 3:36 PM	109	197.1314522	26.49428035	17.90385101	241.5295835	n/a	155.7759857	41.35580634	0	0	27.6	224.7317921	n/a	20.93614486	5.558181179	n/a	n/a	n/a	26.49432604	n/a	14.1478694	3.756012483	n/a	n/a	n/a	17.90388188	0	0	269.13	190.86	50.67	0	0	27.6	269.13	0	190.86	50.67	109	190.86	50.67	241.53	-190.86	-50.67	0	0	0	0	0	0	27.6	27.6
H1032_187_1	2018	3	*	83.59229264	*	668.5904416	863.1750782	1062.253341	1.236040746	1.230634859	08/03/2017 at 3:37 PM	109	*	11.64389271	*	93.13054022	n/a	*	*	80	0.9	22.8	*	n/a	9.247045095	2.396780077	n/a	n/a	n/a	11.64382517	n/a	*	*	n/a	n/a	n/a	*	80	80	196.83	73.96	19.17	80	0.9	22.8	196.83	0	73.96	19.17	109	73.96	19.17	93.13	-73.96	-19.17	0	0	0	0	0.9	0.9	22.8	22.8
H1032_187_2	2018	3	*	74.34066422	*	582.4942418	849.2305063	890.2127291	1.050370063	1.048258067	08/03/2017 at 3:38 PM	109	*	10.23057375	*	80.16138085	n/a	*	*	50	0.9	22.8	*	n/a	8.120760902	2.109636613	n/a	n/a	n/a	10.23039752	n/a	*	*	n/a	n/a	n/a	*	50	50	153.86	63.63	16.53	50	0.9	22.8	153.86	0	63.63	16.53	109	63.63	16.53	80.16	-63.63	-16.53	0	0	0	0	0.9	0.9	22.8	22.8
H1032_188_1	2018	3	*	72.18859129	*	577.1743612	850.9208546	818.4204424	0.967765321	0.961805599	08/03/2017 at 3:39 PM	109	*	8.282974588	*	66.22543093	n/a	*	*	35	0.7	18.7	*	n/a	5.787100647	2.496445406	n/a	n/a	n/a	8.283546053	n/a	*	*	n/a	n/a	n/a	*	35	35	120.63	46.27	19.96	35	0.7	18.7	120.63	0	46.27	19.96	109	46.27	19.96	66.23	-46.27	-19.96	0	0	0	0	0.7	0.7	18.7	18.7
H1032_188_2	2018	3	*	87.89005959	*	715.7685182	843.2736329	921.7333503	1.095244049	1.093041825	08/03/2017 at 3:40 PM	109	*	7.80761576	*	63.58450079	n/a	*	*	20	0.7	18.7	*	n/a	5.348783718	2.458279385	n/a	n/a	n/a	7.807063103	n/a	*	*	n/a	n/a	n/a	*	20	20	102.98	43.56	20.02	20	0.7	18.7	102.98	0	43.56	20.02	109	43.56	20.02	63.58	-43.56	-20.02	0	0	0	0	0.7	0.7	18.7	18.7
H1035_002_0	2018	5	780.9403042	97.24346043	65.76408103	943.9478456	916.3532577	1204.84214	1.321869232	1.314822783	08/04/2017 at 4:53 PM	109	89.36935417	11.12836053	7.525918969	108.0236337	n/a	81.21731515	8.149032843	0	66.4	8.2	163.966348	n/a	10.11326055	1.014725644	n/a	n/a	n/a	11.1279862	n/a	6.839424302	0.686241513	n/a	n/a	n/a	7.525665815	0	0	182.62	98.17	9.85	0	66.4	8.2	182.62	0	98.17	9.85	109	98.17	9.85	108.02	-98.17	-9.85	0	0	0	0	66.4	66.4	8.2	8.2
H1035_006_0	2018	4	*	94.98873031	*	748.6195204	916.3532577	972.3518165	1.076810074	1.061110231	08/04/2017 at 4:56 PM	109	*	10.25309065	*	80.80604695	n/a	*	*	0	54.1	21.7	*	n/a	9.051989476	1.201602752	n/a	n/a	n/a	10.25359223	n/a	*	*	n/a	n/a	n/a	*	0	0	156.61	71.34	9.47	0	54.1	21.7	156.61	0	71.34	9.47	109	71.34	9.47	80.81	-71.34	-9.47	0	0	0	0	54.1	54.1	21.7	21.7
H1035_007_0	2018	2	*	95.07922466	*	760.9419934	916.3532577	907.5874309	0.998704579	0.990434009	06/05/2017 at 10:40 AM	109	*	10.95259629	*	87.65627279	n/a	*	*	15	0	0	*	n/a	9.789783343	1.163278659	n/a	n/a	n/a	10.953062	n/a	*	*	n/a	n/a	n/a	*	15	15	102.66	78.35	9.31	15	0	0	102.66	0	78.35	9.31	109	78.35	9.31	87.66	-78.35	-9.31	0	0	0	0		0		0
H1035_010_0	2018	4	*	94.0119604	*	535.647539	913.614	710.4295234	0.784096927	0.777603587	08/04/2017 at 4:48 PM	109	*	8.239860556	*	46.94786716	n/a	*	*	0	48.2	27.2	*	n/a	7.157332884	1.082902008	n/a	n/a	n/a	8.240234892	n/a	*	*	n/a	n/a	n/a	*	0	0	122.35	40.78	6.17	0	48.2	27.2	122.35	0	40.78	6.17	109	40.78	6.17	46.95	-40.78	-6.17	0	0	0	0	48.2	48.2	27.2	27.2
H1035_011_0	2018	4	*	93.93180835	*	725.6652902	913.614	964.2059806	1.064188524	1.055375663	08/04/2017 at 4:46 PM	109	*	11.3500126	*	87.68393084	n/a	*	*	0	63.6	15.7	*	n/a	10.16640086	1.183102926	n/a	n/a	n/a	11.34950378	n/a	*	*	n/a	n/a	n/a	*	0	0	166.98	78.54	9.14	0	63.6	15.7	166.98	0	78.54	9.14	109	78.54	9.14	87.68	-78.54	-9.14	0	0	0	0	63.6	63.6	15.7	15.7
H1035_014_0	2018	5	610.2908132	97.80915236	7.360652635	715.4606182	916.35	978.5634655	1.076810074	1.067892689	08/04/2017 at 4:59 PM	109	46.37694176	7.432668597	0.559347365	54.36895772	n/a	41.06361552	5.314215303	76	53.8	0	176.1778308	n/a	6.581120575	0.851690511	n/a	n/a	n/a	7.432811085	n/a	0.495263902	0.064094186	n/a	n/a	n/a	0.559358088	76	76	184.17	48.14	6.23	76	53.8	0	184.17	0	48.14	6.23	109	48.14	6.23	54.37	-48.14	-6.23	0	0	0	0	53.8	53.8	0	0
H1035_015_0	2018	5	610.0227386	97.76618899	28.8722974	736.661225	908.05	969.6999562	1.076810074	1.067892689	08/04/2017 at 4:50 PM	109	46.64501636	7.475631966	2.207702598	56.32835092	n/a	41.33003591	5.316346034	51	55.8	0	153.4463819	n/a	6.623818829	0.852031995	n/a	n/a	n/a	7.475850824	n/a	1.95614526	0.251621971	n/a	n/a	n/a	2.207767231	51	51	163.13	49.91	6.42	51	55.8	0	163.13	0	49.91	6.42	109	49.91	6.42	56.33	-49.91	-6.42	0	0	0	0	55.8	55.8	0	0
H1036_025_0	2018	2	754.1023328	96.17992253	95.2152168	945.4974721	909.1173456	1285.879204	1.416114	1.414425992	08/03/2017 at 2:53 PM	109	124.7933615	15.91642847	15.7567832	156.4665732	n/a	103.26165	21.51849322	0	4.6	60.2	189.5801432	n/a	13.17022513	2.744517449	n/a	n/a	n/a	15.91474258	n/a	13.03812488	2.716989336	n/a	n/a	n/a	15.75511422	0	0	221.25	129.47	26.98	0	4.6	60.2	221.25	0	129.47	27	109	129.47	26.98	156.47	-129.47	-26.98	0.02	0	0.02	0	4.6	4.6	60.2	60.2
H1036_044_0	2018	3	701.2889825	102.6059536	39.48033569	843.3752718	916.3577955	1127.749437	1.231735	1.230686794	08/03/2017 at 3:00 PM	109	111.8103107	16.35902437	6.294564311	134.4638994	n/a	90.38694273	21.403495	0	9.5	40.9	162.1904377	n/a	13.22456033	3.131556419	n/a	n/a	n/a	16.35611675	n/a	5.08849694	1.204948585	n/a	n/a	n/a	6.293445525	0	0	184.84	108.7	25.74	0	9.5	40.9	184.84	0	108.7	25.76	109	108.7	25.74	134.46	-108.7	-25.74	0.02	0	0.02	0	9.5	9.5	40.9	40.9
H1036_054_0	2018	4	729.0447109	115.1042927	62.83192678	906.9809303	1021.72	1331.399188	1.306189	1.303095944	08/04/2017 at 12:49 PM	109	150.0682969	23.69334131	12.93347322	186.6951114	n/a	109.1741285	40.87398346	0	16.8	72.4	239.248112	n/a	17.23681779	6.453336655	n/a	n/a	n/a	23.69015444	n/a	9.409053719	3.522679882	n/a	n/a	n/a	12.9317336	0	0	275.87	135.82	50.85	0	16.8	72.4	275.87	0	135.82	50.88	109	135.82	50.85	186.7	-135.82	-50.85	0.03	0	0.03	0	16.8	16.8	72.4	72.4
H1036_056_0	2018	3	*	100.8982711	*	847.8185093	916.3460109	1075.022884	1.177341	1.173162617	06/01/2017 at 10:24 AM	109	*	17.57809391	*	147.7035554	n/a	*	*	0	0	0	*	n/a	15.33434584	2.240944759	n/a	n/a	n/a	17.5752906	n/a	*	*	n/a	n/a	n/a	*	0	0	147.68	128.85	18.83	0	0	0	147.68	0	128.85	18.85	109	128.85	18.83	147.7	-128.85	-18.83	0.02	0	0.02	0		0		0
H1036_062_0	2018	3	708.9297748	102.4836131	99.69111978	911.1045076	945.12	1204.087249	1.275428	1.274004622	08/04/2017 at 12:50 PM	109	116.1402961	16.78935994	16.33188022	149.2615362	n/a	98.44512277	17.67841598	0	8.8	32.4	157.3235387	n/a	14.2313276	2.555609888	n/a	n/a	n/a	16.78693749	n/a	13.84354964	2.485974136	n/a	n/a	n/a	16.32952377	0	0	190.44	126.52	22.72	0	8.8	32.4	190.44	0	126.52	22.74	109	126.52	22.72	149.26	-126.52	-22.72	0.02	0	0.02	0	8.8	8.8	32.4	32.4
H1036_065_0	2018	3	718.9473669	103.785899	92.09203795	914.8253038	935.74	1242.62506	1.329699	1.327959754	08/04/2017 at 12:50 PM	109	127.539971	18.41143199	16.33696205	162.2883651	n/a	105.143537	22.38200116	0	8.7	42.1	178.3255382	n/a	15.17832462	3.231023881	n/a	n/a	n/a	18.4093485	n/a	13.46813835	2.866974962	n/a	n/a	n/a	16.33511331	0	0	213.07	133.79	28.48	0	8.7	42.1	213.07	0	133.79	28.5	109	133.79	28.48	162.29	-133.79	-28.48	0.02	0	0.02	0	8.7	8.7	42.1	42.1
H1036_067_0	2018	3	777.9315303	95.86844266	113.3063373	987.1063103	879.82	1366.461389	1.557535	1.553114716	08/03/2017 at 2:13 PM	109	141.0679854	17.38452234	20.54666268	178.9991704	n/a	120.9722688	20.08060853	0	4.3	63.3	208.6528773	n/a	14.9080254	2.474635096	n/a	n/a	n/a	17.3826605	n/a	17.6197058	2.924756376	n/a	n/a	n/a	20.54446217	0	0	246.58	153.5	25.48	0	4.3	63.3	246.58	0	153.5	25.5	109	153.5	25.48	179	-153.5	-25.48	0.02	0	0.02	0	4.3	4.3	63.3	63.3
H1036_068_0	2018	3	*	102.4234748	*	831.7429039	913.2712287	1116.037927	1.224215	1.222022431	08/03/2017 at 2:57 PM	109	*	17.83260821	*	144.8119717	n/a	*	*	0	8.6	31.4	*	n/a	13.34625898	4.484874995	n/a	n/a	n/a	17.83113397	n/a	*	*	n/a	n/a	n/a	*	0	0	184.8	108.38	36.42	0	8.6	31.4	184.8	0	108.38	36.43	109	108.38	36.42	144.81	-108.38	-36.42	0.01	0	0.01	0	8.6	8.6	31.4	31.4
H1036_074_0	2018	3	683.9521232	94.88961157	83.40639758	862.2481324	885.17	1165.208248	1.3199	1.316366628	08/03/2017 at 2:15 PM	109	110.1324661	15.27947143	13.43040242	138.84234	n/a	91.12506826	18.98967735	0	2.9	55.2	168.2147456	n/a	12.64243803	2.634574916	n/a	n/a	n/a	15.27701294	n/a	11.11249372	2.315747733	n/a	n/a	n/a	13.42824145	0	0	196.92	114.88	23.94	0	2.9	55.2	196.92	0	114.88	23.96	109	114.88	23.94	138.84	-114.88	-23.94	0.02	0	0.02	0	2.9	2.9	55.2	55.2
H1036_077_0	2018	5	1036.749746	125.6438245	309.2335457	1471.627116	1021.72	1661.789088	1.626926	1.626462326	08/04/2017 at 12:56 PM	109	73.98765353	8.966572495	22.06845435	105.0226804	n/a	10.95485288	63.01682251	0	0	18.6	92.57167539	n/a	1.327619918	7.637016184	n/a	n/a	n/a	8.964636102	n/a	3.267527204	18.79616131	n/a	n/a	n/a	22.06368851	0	0	123.6	15.55	89.45	0	0	18.6	123.6	0	15.55	89.47	109	15.55	89.45	105.02	-15.55	-89.45	0.02	0	0.02	0	0	0	18.6	18.6
H1036_081_0	2018	3	681.5651616	103.0289348	4.954642887	789.5487393	929.7497238	1039.794159	1.121143	1.118359202	08/03/2017 at 2:58 PM	109	104.6064178	15.81285019	0.760437113	121.1797051	n/a	79.25349554	25.33591215	0	14.9	26.6	146.0894077	n/a	11.9803706	3.829908258	n/a	n/a	n/a	15.81027886	n/a	0.576133861	0.184179597	n/a	n/a	n/a	0.760313458	0	0	162.66	91.81	29.35	0	14.9	26.6	162.66	0	91.81	29.37	109	91.81	29.35	121.18	-91.81	-29.35	0.02	0	0.02	0	14.9	14.9	26.6	26.6
H1036_102_0	2018	5	1169.629376	124.5145255	116.4389463	1410.582848	904.4431112	1535.082711	1.698646	1.697268398	08/03/2017 at 2:22 PM	109	64.04746867	6.818262547	6.376053745	77.24178497	n/a	31.84886617	32.18883063	0	0	3.7	67.7376968	n/a	3.390515439	3.42670683	n/a	n/a	n/a	6.817222268	n/a	3.170618396	3.204462539	n/a	n/a	n/a	6.375080935	0	0	80.93	38.41	38.82	0	0	3.7	80.93	0	38.41	38.83	109	38.41	38.82	77.24	-38.41	-38.82	0.01	0	0.01	0	0	0	3.7	3.7
H1036_103_0	2018	4	1031.976889	124.4639827	264.9898941	1421.430765	935.74	1610.181888	1.721269	1.720757783	08/04/2017 at 12:55 PM	109	75.72703827	9.133236301	19.44510587	104.3053804	n/a	24.5247114	51.19116047	0	0	18.4	94.11587187	n/a	2.957860093	6.174029459	n/a	n/a	n/a	9.131889552	n/a	6.297428507	13.14481007	n/a	n/a	n/a	19.44223857	0	0	122.69	33.78	70.51	0	0	18.4	122.69	0	33.78	70.53	109	33.78	70.51	104.31	-33.78	-70.51	0.02	0	0.02	0	0	0	18.4	18.4
H1036_104_0	2018	4	1063.189807	124.007882	222.6046035	1409.802292	945.12	1596.231395	1.690192	1.688919285	08/04/2017 at 12:57 PM	109	80.68993128	9.411478	16.89439651	106.9958058	n/a	32.17165797	48.50635351	0	0	14.2	94.87801149	n/a	3.752424205	5.657663499	n/a	n/a	n/a	9.410087704	n/a	6.735917821	10.15598299	n/a	n/a	n/a	16.89190081	0	0	121.18	42.66	64.32	0	0	14.2	121.18	0	42.66	64.34	109	42.66	64.32	107	-42.66	-64.32	0.02	0	0.02	0	0	0	14.2	14.2
H1036_119_0	2018	3	*	86.19129398	*	465.4806211	904.9730969	725.9396403	0.804886	0.802167095	06/01/2017 at 9:58 AM	109	*	14.31367602	*	77.30176093	n/a	*	*	92	0	0	*	n/a	12.13579503	2.177554921	n/a	n/a	n/a	14.31334995	n/a	*	*	n/a	n/a	n/a	*	92	92	169.3	65.54	11.76	92	0	0	169.3	0	65.54	11.76	109	65.54	11.76	77.3	-65.54	-11.76	0	0	0	0		0		0
H1036_121_0	2018	3	*	109.3084447	*	1164.153498	935.74	1599.811658	1.713184	1.709675399	08/04/2017 at 12:51 PM	109	*	18.18703933	*	193.6950574	n/a	*	*	0	0	89.5	*	n/a	15.93589613	2.249729386	n/a	n/a	n/a	18.18562552	n/a	*	*	n/a	n/a	n/a	*	0	0	283.18	169.72	23.96	0	0	89.5	283.18	0	169.72	23.98	109	169.72	23.96	193.7	-169.72	-23.96	0.02	0	0.02	0	0	0	89.5	89.5
H1036_130_0	2018	2	*	110.1830132	*	1137.014842	945.12	1532.773359	1.623881	1.62177645	08/04/2017 at 12:52 PM	109	*	16.25691278	*	167.760443	n/a	*	*	0	0	89.5	*	n/a	14.28096632	1.973965419	n/a	n/a	n/a	16.25493173	n/a	*	*	n/a	n/a	n/a	*	0	0	257.24	147.37	20.37	0	0	89.5	257.24	0	147.37	20.39	109	147.37	20.37	167.76	-147.37	-20.37	0.02	0	0.02	0	0	0	89.5	89.5
H1036_137_0	2018	4	665.3610668	118.222422	6.450881354	790.0343701	870.4591883	913.8892539	1.053138	1.049893282	08/04/2017 at 2:13 PM	109	62.68068673	11.137205	0.607708646	74.42560037	n/a	54.07718412	2.358139161	0	0	13.5	69.93532328	n/a	9.608520849	0.41899795	n/a	n/a	n/a	10.0275188	n/a	0.524295027	0.022862889	n/a	n/a	n/a	0.547157916	0	0	80.51	64.21	2.8	0	0	13.5	80.51	0	64.21	10.22	109	64.21	2.8	74.43	-64.21	-2.8	7.42	0	7.42	7.4	0	0	13.5	13.5
H1036_138_0	2018	2	614.4555538	109.1405343	20.0186497	743.6147378	900.4192984	911.1646451	1.015221	1.011933714	08/04/2017 at 2:12 PM	109	60.34318475	10.71824868	1.965950296	73.02738373	n/a	50.90889777	9.419922652	0	18.3	17.6	96.22882042	n/a	9.042516209	1.673181055	n/a	n/a	n/a	10.71569726	n/a	1.65858602	0.306896293	n/a	n/a	n/a	1.965482313	0	0	108.91	61.61	11.4	0	18.3	17.6	108.91	0	61.61	11.42	109	61.61	11.4	73.03	-61.61	-11.4	0.02	0	0.02	0	18.3	18.3	17.6	17.6
H1036_140_0	2018	3	*	91.37302151	*	688.7772131	825.82	890.1993165	1.079665	1.07795805	08/03/2017 at 2:16 PM	109	*	14.45230549	*	108.9426456	n/a	*	*	0	0	22	*	n/a	11.70324425	2.746057084	n/a	n/a	n/a	14.44930133	n/a	*	*	n/a	n/a	n/a	*	0	0	130.92	88.22	20.7	0	0	22	130.92	0	88.22	20.72	109	88.22	20.7	108.94	-88.22	-20.7	0.02	0	0.02	0	0	0	22	22
H1036_143_0	2018	3	587.0860198	92.99674357	-68.12514039	611.957623	871.0202171	798.6408324	0.91973	0.91690275	08/03/2017 at 3:01 PM	109	81.03157501	12.83572143	-9.402859611	84.46443682	n/a	63.80685477	17.20127659	0	11.3	25.6	117.9081314	n/a	10.10725773	2.724750129	n/a	n/a	n/a	12.83200786	n/a	-7.404112503	-1.99602672	n/a	n/a	n/a	-9.400139223	0	0	121.34	66.51	17.93	0	11.3	25.6	121.34	0	66.51	17.95	109	66.51	17.93	84.46	-66.51	-17.93	0.02	0	0.02	0	11.3	11.3	25.6	25.6
H1036_146_0	2018	2	654.2252948	98.59332714	30.68812039	783.5067424	894.4877885	1041.709945	1.168355	1.164588223	08/03/2017 at 2:17 PM	109	96.15248405	14.49041086	4.510279608	115.1531745	n/a	78.70675893	17.42637448	0	15.1	37.6	148.8331334	n/a	11.86129808	2.626196593	n/a	n/a	n/a	14.48749467	n/a	3.691942994	0.817428923	n/a	n/a	n/a	4.509371917	0	0	167.83	94.26	20.87	0	15.1	37.6	167.83	0	94.26	20.89	109	94.26	20.87	115.15	-94.26	-20.87	0.02	0	0.02	0	15.1	15.1	37.6	37.6
H1036_151_0	2018	5	552.3186219	120.6696548	61.53494798	734.5232247	894.9928333	866.2667141	0.972783	0.96790352	08/04/2017 at 2:02 PM	109	54.1804249	11.83724921	6.036352018	72.05402613	n/a	44.94355375	9.226324319	0	1.2	12.4	67.76987807	n/a	9.819192947	2.015752007	n/a	n/a	n/a	11.83494495	n/a	5.0072533	1.027923674	n/a	n/a	n/a	6.035176974	0	0	85.64	59.77	12.27	0	1.2	12.4	85.64	0	59.77	12.28	109	59.77	12.27	72.05	-59.77	-12.27	0.01	0	0.01	0	1.2	1.2	12.4	12.4
H1036_153_0	2018	6	*	100.1158069	*	752.1863555	877.3454677	885.1025828	1.012131	1.008841574	08/04/2017 at 5:18 PM	109	*	9.093088137	*	68.3178515	n/a	*	*	0	9.7	8.4	*	n/a	6.410083383	2.679297726	n/a	n/a	n/a	9.089381109	n/a	*	*	n/a	n/a	n/a	*	0	0	86.39	48.16	20.13	0	9.7	8.4	86.39	0	48.16	20.16	109	48.16	20.13	68.32	-48.16	-20.13	0.03	0	0.03	0	9.7	9.7	8.4	8.4
H1036_156_0	2018	4	*	113.037783	*	1217.780289	916.3516413	1568.06457	1.7143	1.711203974	08/03/2017 at 3:02 PM	109	*	15.52945699	*	167.302172	n/a	*	*	0	0	60.4	*	n/a	13.62917254	1.898226374	n/a	n/a	n/a	15.52739891	n/a	*	*	n/a	n/a	n/a	*	0	0	227.68	146.83	20.45	0	0	60.4	227.68	0	146.83	20.47	109	146.83	20.45	167.3	-146.83	-20.45	0.02	0	0.02	0	0	0	60.4	60.4
H1036_157_0	2018	3	484.7920481	98.67280182	-4.754170519	578.7106794	916.3631721	852.8560847	0.932515	0.930696596	08/03/2017 at 3:03 PM	109	63.15933474	12.85522018	-0.619379481	75.39517543	n/a	51.56946216	11.59391417	82	3	17.8	165.9633763	n/a	10.49625987	2.359782921	n/a	n/a	n/a	12.85604279	n/a	-0.505722026	-0.11369709	n/a	n/a	n/a	-0.619419115	82	82	178.2	61.56	13.84	82	3	17.8	178.2	0	61.56	13.84	109	61.56	13.84	75.4	-61.56	-13.84	0	0	0	0	3	3	17.8	17.8
H1036_160_0	2018	3	*	109.4905326	*	1092.256455	905.8757012	1456.80295	1.610361	1.608170909	08/03/2017 at 2:18 PM	109	*	15.83555837	*	157.9724789	n/a	*	*	0	0	79	*	n/a	13.52672479	2.306580239	n/a	n/a	n/a	15.83330503	n/a	*	*	n/a	n/a	n/a	*	0	0	236.95	134.94	23.01	0	0	79	236.95	0	134.94	23.03	109	134.94	23.01	157.97	-134.94	-23.01	0.02	0	0.02	0	0	0	79	79
H1036_167_0	2018	3	*	123.467865	*	1356.607162	873.8791218	1408.94218	1.613261	1.612284977	08/04/2017 at 2:12 PM	109	*	3.097947032	*	34.03879328	n/a	*	*	0	0	0	*	n/a	0.65801854	2.437307952	n/a	n/a	n/a	3.095326491	n/a	*	*	n/a	n/a	n/a	*	0	0	34.01	7.23	26.78	0	0	0	34.01	0	7.23	26.81	109	7.23	26.78	34.04	-7.23	-26.78	0.03	0	0.03	0	0	0	0	0
H1036_168_0	2018	2	*	122.4304541	*	1322.090188	900.9863625	1400.486323	1.556048	1.554392365	08/04/2017 at 2:12 PM	109	*	3.859541868	*	41.67804872	n/a	*	*	0	9.3	0	*	n/a	0.544509805	3.313360684	n/a	n/a	n/a	3.857870489	n/a	*	*	n/a	n/a	n/a	*	0	0	50.96	5.88	35.78	0	9.3	0	50.96	0	5.88	35.8	109	5.88	35.78	41.68	-5.88	-35.78	0.02	0	0.02	0	9.3	9.3	0	0
