bid_id	contract_year	version	summ_d0025	summ_d0027	summ_d0028	summ_d0029	summ_d0031	summ_d0032	summ_d0033	summ_d0034	summ_d0055	summ_e0014	summ_e0025	summ_e0027	summ_e0028	summ_e0029	summ_i0023	summ_i0025	summ_i0026	summ_i0027	summ_i0028	summ_i0029	summ_i0030	summ_j0023	summ_j0025	summ_j0026	summ_j0027	summ_j0028	summ_j0029	summ_j0030	summ_k0023	summ_k0025	summ_k0026	summ_k0027	summ_k0028	summ_k0029	summ_k0030	summ_l0013	summ_l0014	summ_l0023	summ_l0025	summ_l0026	summ_l0027	summ_l0028	summ_l0029	summ_l0030	summ_l0031	summ_m0025	summ_m0026	summ_m0027	summ_r0013	summ_r0014	summ_r0022	summ_r0024	summ_r0025	summ_r0027	summ_r0029	summ_r0030	summ_r0031	summ_r0035	summ_r0036	summ_r0041	summ_r0042
H4006_025_0	2012	4	360.3967	42.5507	32.74040837	435.6878	594.8816	627.8782	1.061629825	1.0554675	08/05/2011 16:37	96.4	26.2449	3.0986	2.384227319	31.7277	n/a	25.2458	1.000900087	96.4	0	0	122.6467	n/a	2.9807	0.118172667	n/a	n/a	n/a	3.0989	n/a	2.2935	0.090927246	n/a	n/a	n/a	2.3844	96.4	96.4	128.13	30.52	1.21	96.4	0	0	128.13	0	30.52	1.21	96.4	30.52	1.21	31.73	-30.52	-1.21	0	0	0	0	0	0	0	0
H4006_803_0	2012	3	*	35.4945	*	510.2752	599.0025	729.2623	1.222514506	1.217461335	06/05/2011 16:09	96.4	*	10.1548	*	145.9874	n/a	*	*	0	0	0	*	n/a	0.905	9.250037196	n/a	n/a	n/a	10.155	n/a	*	*	n/a	n/a	n/a	*	0	0	145.99	13.01	132.98	0	0	0	145.99	0	13.01	132.98	96.4	13.01	132.98	145.99	-13.01	-132.98	0	0	0	0		0		0
H4006_807_0	2012	4	442.906	39.2011	36.28763247	518.3947	602.2805	646.2985	1.075520502	1.07308551	06/05/2011 21:21	96.4	72.8545	6.4483	5.969027269	85.2718	n/a	11.3633	61.48971568	0	0	0	72.853	n/a	1.0057	5.442384319	n/a	n/a	n/a	6.4481	n/a	0.931	5.0379	n/a	n/a	n/a	5.9689	0	0	85.27	13.3	71.97	0	0	0	85.27	0	13.3	71.97	96.4	13.3	71.97	85.27	-13.3	-71.97	0	0	0	0		0		0
H4006_809_0	2012	3	439.1554	37.9445	35.9107483	513.0107	599.0025	729.2623	1.222514506	1.217461335	06/05/2011 16:10	96.4	89.1734	7.7049	7.291911468	104.1702	n/a	11.2055	77.96772796	40	0	0	129.1732	n/a	0.9682	6.736672042	n/a	n/a	n/a	7.7049	n/a	0.9163	6.3756	n/a	n/a	n/a	7.2919	40	40	144.17	13.09	91.08	40	0	0	144.17	0	13.09	91.08	96.4	13.09	91.08	104.17	-13.09	-91.08	0	0	0	0		0		0
H4006_811_0	2012	3	439.1554	38.608	35.96069126	513.7242	599.0025	729.2623	1.222514506	1.217461335	06/05/2011 17:31	96.4	80.0934	7.0413	6.558527655	93.6933	n/a	11.207	68.88355357	50	0	0	130.0906	n/a	0.9853	6.055846433	n/a	n/a	n/a	7.0411	n/a	0.9177	5.6406	n/a	n/a	n/a	6.5583	50	50	143.69	13.11	80.58	50	0	0	143.69	0	13.11	80.58	96.4	13.11	80.58	93.69	-13.11	-80.58	0	0	0	0		0		0
H4006_813_0	2012	3	439.1554	35.5	35.726755	510.3822	599.0025	729.2623	1.222514506	1.217461335	06/05/2011 16:11	96.4	125.5534	10.1494	10.21418434	145.9169	n/a	11.203	114.3530417	0	0	0	125.556	n/a	0.9056	9.243958316	n/a	n/a	n/a	10.1496	n/a	0.9114	9.303	n/a	n/a	n/a	10.2144	0	0	145.92	13.02	132.9	0	0	0	145.92	0	13.02	132.9	96.4	13.02	132.9	145.92	-13.02	-132.9	0	0	0	0		0		0
H4006_816_0	2012	2	439.1554	37.3027	35.86244076	512.3206	599.0025	729.2623	1.222514506	1.217461335	06/05/2011 16:11	96.4	98.2634	8.3467	8.024412555	114.6345	n/a	11.2035	87.0560905	30	0	0	128.2595	n/a	0.9516	7.394709499	n/a	n/a	n/a	8.3464	n/a	0.9149	7.1092	n/a	n/a	n/a	8.0241	30	30	144.63	13.07	101.56	30	0	0	144.63	0	13.07	101.56	96.4	13.07	101.56	114.63	-13.07	-101.56	0	0	0	0		0		0
H4007_005_0	2012	5	*	62.2053	*	612.3737	561.149	705.0066	1.2568	1.256362634	08/08/2011	96.4	*	1.9763	*	19.4553	n/a	*	*	33	9.3	0	*	n/a	0	1.97676027	n/a	n/a	n/a	1.9768	n/a	*	*	n/a	n/a	n/a	*	33	33	61.76	0	19.46	33	9.3	0	61.76	0	0	19.46	96.4	0	19.46	19.46	0	-19.46	0	0	0	0	9.3	9.3	0	0
H4007_012_0	2012	5	284.9547	50.2766	11.42082029	346.6521	572.9538	531.3827	0.927767	0.927444137	08/08/2011	96.4	78.81	13.905	3.158661217	95.8737	n/a	66.6904	12.1001224	0	0	27.3	106.0905	n/a	11.7667	2.13491162	n/a	n/a	n/a	13.9016	n/a	2.6729	0.484965977	n/a	n/a	n/a	3.1579	0	0	123.15	81.13	14.72	0	0	27.3	123.15	0	81.13	14.74	96.4	81.13	14.72	95.87	-81.13	-14.72	0.02	0	0.02	0	0	0	27.3	27.3
H4007_013_0	2012	5	292.8248	57.9499	1.445268542	352.22	588.989	551.1967	0.936161	0.935835216	08/08/2011	96.4	31.4891	6.2317	0.155418083	37.8763	n/a	23.2866	8.180671288	90	4.8	0	126.2673	n/a	4.6084	1.618952124	n/a	n/a	n/a	6.2274	n/a	0.1149	0.040376588	n/a	n/a	n/a	0.1553	90	90	132.65	28.01	9.84	90	4.8	0	132.65	0	28.01	9.87	96.4	28.01	9.84	37.88	-28.01	-9.84	0.03	0	0.03	0	4.8	4.8	0	0
H4007_801_0	2012	2	*	46.9008	*	311.4863	592.2458	557.2941	0.941312	0.940984423	05/23/2011	96.4	*	24.6744	*	163.8726	n/a	*	*	0	0	0	*	n/a	0.4728	24.20125832	n/a	n/a	n/a	24.6741	n/a	*	*	n/a	n/a	n/a	*		0	163.87	3.14	160.73	0	0	0	163.87	0	3.14	160.73	96.4	3.14	160.73	163.87	-3.14	-160.73	0	0	0	0		0		0
H4007_802_0	2012	2	251.7215	53.7679	12.72872532	318.2181	573.8694	476.3001	0.830269	0.829980066	05/23/2011	96.4	83.3673	17.8073	4.215606707	105.3902	n/a	2.4443	80.92282411	0	0	0	83.3671	n/a	0.5221	17.28517589	n/a	n/a	n/a	17.8073	n/a	0.1236	4.092	n/a	n/a	n/a	4.2156		0	105.39	3.09	102.3	0	0	0	105.39	0	3.09	102.3	96.4	3.09	102.3	105.39	-3.09	-102.3	0	0	0	0		0		0
H4007_803_0	2012	2	251.7215	53.7679	12.72872532	318.2181	573.8694	476.3001	0.830269	0.829980066	05/23/2011	96.4	83.3673	17.8073	4.215606707	105.3902	n/a	2.4443	80.92282411	0	0	0	83.3671	n/a	0.5221	17.28517589	n/a	n/a	n/a	17.8073	n/a	0.1236	4.092	n/a	n/a	n/a	4.2156		0	105.39	3.09	102.3	0	0	0	105.39	0	3.09	102.3	96.4	3.09	102.3	105.39	-3.09	-102.3	0	0	0	0		0		0
H4007_805_0	2012	5	251.7215	62.152	13.07806444	326.9516	573.8694	476.3001	0.830269	0.829980066	05/23/2011	96.4	38.1647	9.4232	1.982828013	49.5707	n/a	2.4406	35.7235672	50	0	0	88.1642	n/a	0.6026	8.820432798	n/a	n/a	n/a	9.423	n/a	0.1268	1.856	n/a	n/a	n/a	1.9828	50	50	99.57	3.17	46.4	50	0	0	99.57	0	3.17	46.4	96.4	3.17	46.4	49.57	-3.17	-46.4	0	0	0	0		0		0
H4007_806_0	2012	2	251.7215	62.152	13.07806444	326.9516	573.8694	476.3001	0.830269	0.829980066	05/23/2011	96.4	38.1647	9.4232	1.982828013	49.5707	n/a	2.4406	35.7235672	50	0	0	88.1642	n/a	0.6026	8.820432798	n/a	n/a	n/a	9.423	n/a	0.1268	1.856	n/a	n/a	n/a	1.9828	50	50	99.57	3.17	46.4	50	0	0	99.57	0	3.17	46.4	96.4	3.17	46.4	49.57	-3.17	-46.4	0	0	0	0		0		0
H4007_807_0	2012	5	251.7215	62.152	13.07806444	326.9516	573.8694	476.3001	0.830269	0.829980066	05/23/2011	96.4	38.1647	9.4232	1.982828013	49.5707	n/a	2.4406	35.7235672	50	0	0	88.1642	n/a	0.6026	8.820432798	n/a	n/a	n/a	9.423	n/a	0.1268	1.856	n/a	n/a	n/a	1.9828	50	50	99.57	3.17	46.4	50	0	0	99.57	0	3.17	46.4	96.4	3.17	46.4	49.57	-3.17	-46.4	0	0	0	0		0		0
H4011_001_0	2012	3	*	19.0529	*	268.3507	562.2215	399.4639	0.731634834	0.710509843	06/04/2011	96.4	*	4.431	*	62.4088	n/a	*	*	25	0	0	*	n/a	4.0477	0.3834	n/a	n/a	n/a	4.4311	n/a	*	*	n/a	n/a	n/a	*	25	25	87.41	57.01	5.4	25	0	0	87.41	0	57.01	5.4	96.4	57.01	5.4	62.41	-57.01	-5.4	0	0	0	0		0		0
H4011_003_0	2012	5	*	25.0242	*	352.4538	573.4655	547.4094	0.957127254	0.954563782	08/04/2011	96.4	*	6.4589	*	90.9704	n/a	*	*	0	10.8	28.2	*	n/a	5.6296	0.82928	n/a	n/a	n/a	6.4589	n/a	*	*	n/a	n/a	n/a	*	0	0	129.97	79.29	11.68	0	10.8	28.2	129.97	0	79.29	11.68	96.4	79.29	11.68	90.97	-79.29	-11.68	0	0	0	0	10.8	10.8	28.2	28.2
H4011_801_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	107.1382	8.5566	4.820618131	120.5155	n/a	3.8138	103.32847	0	0	0	107.1423	n/a	0.3046	8.25233	n/a	n/a	n/a	8.5569	n/a	0.1716	4.6492	n/a	n/a	n/a	4.8208	0	0	120.52	4.29	116.23	0	0	0	120.52	0	4.29	116.23	96.4	4.29	116.23	120.52	-4.29	-116.23	0	0	0	0		0		0
H4011_802_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	107.1382	8.5566	4.820618131	120.5155	n/a	3.8138	103.32847	0	0	0	107.1423	n/a	0.3046	8.25233	n/a	n/a	n/a	8.5569	n/a	0.1716	4.6492	n/a	n/a	n/a	4.8208	0	0	120.52	4.29	116.23	0	0	0	120.52	0	4.29	116.23	96.4	4.29	116.23	120.52	-4.29	-116.23	0	0	0	0		0		0
H4011_803_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	107.1382	8.5566	4.820618131	120.5155	n/a	3.8138	103.32847	0	0	0	107.1423	n/a	0.3046	8.25233	n/a	n/a	n/a	8.5569	n/a	0.1716	4.6492	n/a	n/a	n/a	4.8208	0	0	120.52	4.29	116.23	0	0	0	120.52	0	4.29	116.23	96.4	4.29	116.23	120.52	-4.29	-116.23	0	0	0	0		0		0
H4011_805_0	2012	2	*	25.6398	*	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	*	6.7816	*	95.5155	n/a	*	*	25	0	0	*	n/a	0.3046	6.47733	n/a	n/a	n/a	6.7819	n/a	*	*	n/a	n/a	n/a	*	25	25	120.52	4.29	91.23	25	0	0	120.52	0	4.29	91.23	96.4	4.29	91.23	95.52	-4.29	-91.23	0	0	0	0		0		0
H4011_806_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	84.9132	6.7816	3.820618131	95.5155	n/a	3.8138	81.10347	25	0	0	109.9173	n/a	0.3046	6.47733	n/a	n/a	n/a	6.7819	n/a	0.1716	3.6492	n/a	n/a	n/a	3.8208	25	25	120.52	4.29	91.23	25	0	0	120.52	0	4.29	91.23	96.4	4.29	91.23	95.52	-4.29	-91.23	0	0	0	0		0		0
H4011_807_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	84.9132	6.7816	3.820618131	95.5155	n/a	3.8138	81.10347	25	0	0	109.9173	n/a	0.3046	6.47733	n/a	n/a	n/a	6.7819	n/a	0.1716	3.6492	n/a	n/a	n/a	3.8208	25	25	120.52	4.29	91.23	25	0	0	120.52	0	4.29	91.23	96.4	4.29	91.23	95.52	-4.29	-91.23	0	0	0	0		0		0
H4011_809_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	62.6882	5.0066	2.820618131	70.5155	n/a	3.8138	58.87847	50	0	0	112.6923	n/a	0.3046	4.70233	n/a	n/a	n/a	5.0069	n/a	0.1716	2.6492	n/a	n/a	n/a	2.8208	50	50	120.52	4.29	66.23	50	0	0	120.52	0	4.29	66.23	96.4	4.29	66.23	70.52	-4.29	-66.23	0	0	0	0		0		0
H4011_810_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	62.6882	5.0066	2.820618131	70.5155	n/a	3.8138	58.87847	50	0	0	112.6923	n/a	0.3046	4.70233	n/a	n/a	n/a	5.0069	n/a	0.1716	2.6492	n/a	n/a	n/a	2.8208	50	50	120.52	4.29	66.23	50	0	0	120.52	0	4.29	66.23	96.4	4.29	66.23	70.52	-4.29	-66.23	0	0	0	0		0		0
H4011_811_0	2012	2	*	24.9559	*	351.4918	551.1574	507.4871	0.921159068	0.920766162	06/04/2011	96.4	*	3.8338	*	53.9969	n/a	*	*	50	0	0	*	n/a	0.2847	3.54929	n/a	n/a	n/a	3.834	n/a	*	*	n/a	n/a	n/a	*	50	50	104	4.01	49.99	50	0	0	104	0	4.01	49.99	96.4	4.01	49.99	54	-4.01	-49.99	0	0	0	0		0		0
H4011_813_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	40.4632	3.2316	1.820618131	45.5155	n/a	3.8138	36.65347	75	0	0	115.4673	n/a	0.3046	2.92733	n/a	n/a	n/a	3.2319	n/a	0.1716	1.6492	n/a	n/a	n/a	1.8208	75	75	120.52	4.29	41.23	75	0	0	120.52	0	4.29	41.23	96.4	4.29	41.23	45.52	-4.29	-41.23	0	0	0	0		0		0
H4011_814_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	40.4632	3.2316	1.820618131	45.5155	n/a	3.8138	36.65347	75	0	0	115.4673	n/a	0.3046	2.92733	n/a	n/a	n/a	3.2319	n/a	0.1716	1.6492	n/a	n/a	n/a	1.8208	75	75	120.52	4.29	41.23	75	0	0	120.52	0	4.29	41.23	96.4	4.29	41.23	45.52	-4.29	-41.23	0	0	0	0		0		0
H4011_815_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	40.4632	3.2316	1.820618131	45.5155	n/a	3.8138	36.65347	75	0	0	115.4673	n/a	0.3046	2.92733	n/a	n/a	n/a	3.2319	n/a	0.1716	1.6492	n/a	n/a	n/a	1.8208	75	75	120.52	4.29	41.23	75	0	0	120.52	0	4.29	41.23	96.4	4.29	41.23	45.52	-4.29	-41.23	0	0	0	0		0		0
H4011_817_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	21.4386	1.7122	0.964618131	24.1155	n/a	3.8138	17.62887	96.4	0	0	117.8427	n/a	0.3046	1.40793	n/a	n/a	n/a	1.7125	n/a	0.1716	0.7932	n/a	n/a	n/a	0.9648	96.4	96.4	120.52	4.29	19.83	96.4	0	0	120.52	0	4.29	19.83	96.4	4.29	19.83	24.12	-4.29	-19.83	0	0	0	0		0		0
H4011_818_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	21.4386	1.7122	0.964618131	24.1155	n/a	3.8138	17.62887	96.4	0	0	117.8427	n/a	0.3046	1.40793	n/a	n/a	n/a	1.7125	n/a	0.1716	0.7932	n/a	n/a	n/a	0.9648	96.4	96.4	120.52	4.29	19.83	96.4	0	0	120.52	0	4.29	19.83	96.4	4.29	19.83	24.12	-4.29	-19.83	0	0	0	0		0		0
H4011_819_0	2012	2	321.0391	25.6398	14.44495377	361.1238	581.2425	541.897	0.933285971	0.932308051	06/04/2011	96.4	21.4386	1.7122	0.964618131	24.1155	n/a	3.8138	17.62887	96.4	0	0	117.8427	n/a	0.3046	1.40793	n/a	n/a	n/a	1.7125	n/a	0.1716	0.7932	n/a	n/a	n/a	0.9648	96.4	96.4	120.52	4.29	19.83	96.4	0	0	120.52	0	4.29	19.83	96.4	4.29	19.83	24.12	-4.29	-19.83	0	0	0	0		0		0
H4012_003_0	2012	10	*	59.0407	*	606.8784	567.6948	731.5533	1.290691342	1.288638443	08/08/2011	96.4	*	3.9339	*	40.4366	n/a	*	*	25	17.7	0	*	n/a	1.7881	2.14320884	n/a	n/a	n/a	3.9313	n/a	*	*	n/a	n/a	n/a	*	25	25	83.11	18.38	22.03	25	17.7	0	83.11	0	18.38	22.06	96.4	18.38	22.03	40.44	-18.38	-22.03	0.03	0	0.03	0	17.7	17.7	0	0
H4012_008_0	2012	13	*	20.6427	*	320.7766	559.7664	542.6736	0.979743453	0.969464473	08/08/2011	96.4	*	4.6367	*	72.0513	n/a	*	*	0	9.1	66.8	*	n/a	3.5818	1.053444064	n/a	n/a	n/a	4.6353	n/a	*	*	n/a	n/a	n/a	*	0	0	147.93	55.66	16.37	0	9.1	66.8	147.93	0	55.66	16.39	96.4	55.66	16.37	72.05	-55.66	-16.37	0.02	0	0.02	0	9.1	9.1	66.8	66.8
H4012_009_0	2012	11	473.3223	58.6948	71.68507281	603.7021	567.6948	732.5097	1.290323155	1.290323155	08/08/2011	96.4	25.2394	3.1298	3.822526996	32.1917	n/a	14.1126	11.10974519	35	18.7	0	78.9223	n/a	1.75	1.377674201	n/a	n/a	n/a	3.1277	n/a	2.1374	1.68258061	n/a	n/a	n/a	3.8199	35	35	85.87	18	14.17	35	18.7	0	85.87	0	18	14.19	96.4	18	14.17	32.19	-18	-14.17	0.02	0	0.02	0	18.7	18.7	0	0
H4036_003_0	2012	11	*	57.0538	*	711.7601	821.8014	824.8884	1.007363114	1.003756352	08/08/2011	96.4	*	4.5095	*	56.2574	n/a	*	*	0	1.4	26.3	*	n/a	3.7643	0.665317182	n/a	n/a	n/a	4.4296	n/a	*	*	n/a	n/a	n/a	*	0	0	82.96	46.96	8.3	0	1.4	26.3	82.96	0	46.96	9.3	96.4	46.96	8.3	56.26	-46.96	-8.3	1	0	1	1	1.4	1.4	26.3	26.3
H4036_004_0	2012	11	*	59.7462	*	608.3246	824.6563	724.0947	0.880293608	0.87805643	08/08/2011	96.4	*	1.8171	*	18.5013	n/a	*	*	0	33.1	33.3	*	n/a	1.0391	0.777857474	n/a	n/a	n/a	1.817	n/a	*	*	n/a	n/a	n/a	*	0	0	84.9	10.58	7.92	0	33.1	33.3	84.9	0	10.58	7.92	96.4	10.58	7.92	18.5	-10.58	-7.92	0	0	0	0	33.1	33.1	33.3	33.3
H4036_801_0	2012	5	824.4108	47.2447	0	871.6555	830.2651	806.4324	0.971295086	0.971295086	07/26/2011	96.4	121.4115	6.9578	0	128.3693	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	33.89	94.48	96.4	0	0	128.37	0	0	128.37	67.15	195.52	195.5		0		0
H4036_802_0	2012	5	824.4108	47.2447	0	871.6555	830.2651	806.4324	0.971295086	0.971295086	07/26/2011	96.4	121.4115	6.9578	0	128.3693	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	33.89	94.48	96.4	0	0	128.37	0	0	128.37	67.15	195.52	195.5		0		0
H4036_803_0	2012	5	824.4108	47.2447	0	871.6555	830.2651	806.4324	0.971295086	0.971295086	07/26/2011	96.4	121.4115	6.9578	0	128.3693	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	33.89	94.48	96.4	0	0	128.37	0	0	128.37	67.15	195.52	195.5		0		0
H4036_804_0	2012	5	824.4108	47.2447	0	871.6555	830.2651	806.4324	0.971295086	0.971295086	07/26/2011	96.4	121.4115	6.9578	0	128.3693	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	33.89	94.48	96.4	0	0	128.37	0	0	128.37	67.15	195.52	195.5		0		0
H4102_001_0	2012	5	*	67.5961	*	788.4237	834.3438	880.9975	1.057298247	1.055916656	08/08/2011	96.4	*	3.4768	*	47.155	n/a	*	*	0	11	8.2	*	n/a	2.7375	0.738843153	n/a	n/a	n/a	3.4764	n/a	*	*	n/a	n/a	n/a	*	0	0	66.35	31.93	15.22	0	11	8.2	66.35	0	31.93	15.22	96.4	31.93	15.22	47.15	-31.93	-15.22	0	0	0	0	11	11	8.2	8.2
H4102_025_0	2012	4	*	68.8079	*	698.345	835.3026	760.8142	0.912398521	0.910824651	07/22/2011	96.4	*	3.5351	*	44.7684	n/a	*	*	0	0	0	*	n/a	2.7894	0.745901245	n/a	n/a	n/a	3.5353	n/a	*	*	n/a	n/a	n/a	*	0	0	44.77	28.31	16.46	0	0	0	44.77	0	28.31	16.46	96.4	28.31	16.46	44.77	-28.31	-16.46	0	0	0	0		0		0
H4102_801_0	2012	2	635.3973	62.3435	60.27398505	758.0147	835.6329	766.3984	0.918708976	0.91714719	06/03/2011	96.4	29.3637	2.4126	2.332523481	34.1088	n/a	5.0378	0	0	0	0	5.0378	n/a	0.4943	0	n/a	n/a	n/a	0.4943	n/a	0.4779	0	n/a	n/a	n/a	0.4779	0	0	6.01	6.01	0	0	0	0	6.01	0	29.33	4.78	96.4	6.01	0	34.11	-6.01	0	28.1	0	28.1	28.1		0		0
H4102_802_0	2012	2	634.8999	66.5258	60.59231507	762.0181	832.9817	763.813	0.918708976	0.916962466	06/03/2011	96.4	31.4167	2.5724	2.342923979	36.332	n/a	1.0665	0	0	0	0	1.0665	n/a	0.1117	0	n/a	n/a	n/a	0.1117	n/a	0.1018	0	n/a	n/a	n/a	0.1018	0	0	1.28	1.28	0	0	0	0	1.28	0	29.46	6.87	96.4	1.28	0	36.33	-1.28	0	35.05	0	35.05	35.1		0		0
H4102_803_0	2012	2	634.8999	62.3537	60.23190983	757.4856	832.9817	763.813	0.918708976	0.916962466	06/03/2011	96.4	31.3836	2.411	2.328988184	36.1236	n/a	3.7969	0	0	0	0	3.7969	n/a	0.3729	0	n/a	n/a	n/a	0.3729	n/a	0.3602	0	n/a	n/a	n/a	0.3602	0	0	4.53	4.53	0	0	0	0	4.53	0	29.29	6.83	96.4	4.53	0	36.12	-4.53	0	31.59	0	31.59	31.6		0		0
H4123_001_0	2012	8	515.0626	81.4245	-54.99124593	541.4959	745.373	638.0197	0.855973665	0.855973665	08/08/2011	96.4	44.6831	7.0638	-4.770639731	46.9762	n/a	40.1971	4.480079966	0	12.4	9.8	66.8771	n/a	6.3546	0.708240859	n/a	n/a	n/a	7.0629	n/a	-4.2917	-0.478320825	n/a	n/a	n/a	-4.77	0	0	69.17	42.26	4.71	0	12.4	9.8	69.17	0	42.27	4.71	96.4	42.26	4.71	46.98	-42.26	-4.71	0.01	0	0.01	0	12.4	12.4	9.8	9.8
H4123_002_0	2012	5	718.2778	117.0781	-65.76890309	769.587	745.373	812.2912	1.089778148	1.089778148	08/08/2011	96.4	13.0629	2.1292	-1.196099206	13.996	n/a	0	13.06660551	0	16.6	0	29.6666	n/a	0	2.12983449	n/a	n/a	n/a	2.1298	n/a	0	-1.19644	n/a	n/a	n/a	-1.1964	0	0	30.6	0	14	0	16.6	0	30.6	0	0	14	96.4	0	14	14	0	-14	0	0	0	0	16.6	16.6	0	0
H4123_003_0	2012	5	515.0927	79.7272	-25.85861054	568.9613	745.373	638.0197	0.855973665	0.855973665	06/03/2011	96.4	44.8061	6.9352	-2.249349915	49.4919	n/a	40.323	4.481339406	0	0	0	44.8043	n/a	6.2413	0.693632172	n/a	n/a	n/a	6.9349	n/a	-2.0243	-0.224971578	n/a	n/a	n/a	-2.2493	0	0	49.49	44.54	4.95	0	0	0	49.49	0	44.54	4.95	96.4	44.54	4.95	49.49	-44.54	-4.95	0	0	0	0		0		0
H4123_004_0	2012	8	516.9486	77.8215	-55.49221426	539.2779	745.373	638.0197	0.855973665	0.855973665	08/08/2011	96.4	56.6265	8.5246	-6.078609042	59.0724	n/a	38.4971	0	0	0	30.6	69.0971	n/a	5.7954	0	n/a	n/a	n/a	5.7954	n/a	-4.1325	0	n/a	n/a	n/a	-4.1325	0	0	70.76	40.16	0	0	0	30.6	70.76	0	53.9	5.17	96.4	40.16	0	59.07	-40.16	0	18.91	0	18.91	18.9	0	0	30.6	30.6
H4125_001_0	2012	10	*	79.4849	*	497.5647	822.9383	625.2708	0.766524376	0.759802789	08/07/2011	96.4	*	13.1232	*	82.1497	n/a	*	*	0	5.4	6.1	*	n/a	7.5065	5.616732921	n/a	n/a	n/a	13.1233	n/a	*	*	n/a	n/a	n/a	*	0	0	93.65	46.99	35.16	0	5.4	6.1	93.65	0	46.99	35.16	96.4	46.99	35.16	82.15	-46.99	-35.16	0	0	0	0	5.4	5.4	6.1	6.1
H4141_001_0	2012	7	508.4079	70.6143	1.769486872	580.7917	819.918	700.0373	0.855	0.85378932	08/08/2011	96.4	45.2714	6.2879	0.157564797	51.7169	n/a	38.7176	6.53901756	0	17.6	10.2	73.0567	n/a	5.3776	0.908223736	n/a	n/a	n/a	6.2858	n/a	0.1348	0.022758705	n/a	n/a	n/a	0.1575	0	0	79.5	44.23	7.47	0	17.6	10.2	79.5	0	44.23	7.49	96.4	44.23	7.47	51.72	-44.23	-7.47	0.02	0	0.02	0	17.6	17.6	10.2	10.2
H4141_003_0	2012	9	763.6306	92.7881	33.50129248	889.9199	818.2283	916.1067	1.12121	1.119622367	08/08/2011	96.4	11.1362	1.3531	0.488555752	12.9779	n/a	0	11.12083442	0	0	4.5	15.6208	n/a	0	1.351282642	n/a	n/a	n/a	1.3513	n/a	0	0.487882941	n/a	n/a	n/a	0.4879	0	0	17.46	0	12.96	0	0	4.5	17.46	0	0	12.98	96.4	0	12.96	12.98	0	-12.96	0.02	0	0.02	0	0	0	4.5	4.5
H4141_004_0	2012	8	491.4203	71.3458	17.02679042	579.7929	807.6551	681.5022	0.845	0.84380348	08/08/2011	96.4	35.195	5.1097	1.219440786	41.5242	n/a	28.6397	6.543310359	0	20.3	6	61.483	n/a	4.158	0.949976234	n/a	n/a	n/a	5.108	n/a	0.9923	0.226713407	n/a	n/a	n/a	1.219	0	0	67.81	33.79	7.72	0	20.3	6	67.81	0	33.79	7.73	96.4	33.79	7.72	41.52	-33.79	-7.72	0.01	0	0.01	0	20.3	20.3	6	6
H4141_005_0	2012	9	657.3913	89.4166	76.73333669	823.5412	807.6551	850.2196	1.054194	1.052701261	08/08/2011	96.4	10.6212	1.4447	1.239747594	13.3056	n/a	0	10.60873514	0	0	4.5	15.1087	n/a	0	1.442971017	n/a	n/a	n/a	1.443	n/a	0	1.238293846	n/a	n/a	n/a	1.2383	0	0	17.79	0	13.29	0	0	4.5	17.79	0	0	13.31	96.4	0	13.29	13.31	0	-13.29	0.02	0	0.02	0	0	0	4.5	4.5
