,ServiceAreaId,IssuerId,OutOfServiceAreaCoverageDescription,TEHBOutOfNetIndividualMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBInnTier1IndividualMOOP,SBCHavingaBabyDeductible,TEHBCombInnOonIndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,act_value,TEHBInnTier1FamilyPerGroupMOOP,EHBPercentTotalPremium,SBCHavingDiabetesDeductible,TEHBInnTier1FamilyPerPersonMOOP,SBCHavingDiabetesCoinsurance,SBCHavingaBabyCoinsurance,SBCHavingaBabyCopayment,TEHBCombInnOonFamilyPerGroupMOOP,TEHBOutOfNetFamilyPerGroupMOOP,SBCHavingDiabetesCopayment
22096,NHS002,59025,0,0,0,3,1,0,0,78.05,7000,0.998587239349444,1,3500,50,280,20,0,0,1
22097,NHS002,59025,0,0,0,0,0,0,0,100.0,0,0.998587239349444,0,0,0,0,0,0,0,0
22098,NHS002,59025,0,0,0,3,1,0,0,78.05,7000,0.998587239349444,1,3500,50,280,20,0,0,1
22099,NHS002,59025,0,0,0,5,3,0,0,68.03308129310611,10000,0.998587239349444,3,5000,50,200,20,0,0,1
22100,NHS002,59025,0,0,0,5,3,0,0,68.03308129310611,10000,0.998587239349444,3,5000,50,200,20,0,0,1
22101,NHS002,59025,0,0,0,0,0,0,0,100.0,0,0.998587239349444,0,0,0,0,0,0,0,0
22102,NHS002,59025,0,0,0,5,3,0,0,68.03308129310611,10000,0.998587239349444,3,5000,50,200,20,0,0,1
22103,NHS002,59025,0,0,0,3,2,0,0,72.9318141937256,7000,0.998587239349444,2,3500,40,180,20,0,0,960
22104,NHS002,59025,0,0,0,1,750,0,0,87.2367918491364,3000,0.998587239349444,750,1500,90,360,10,0,0,660
22105,NHS002,59025,0,0,0,750,200,0,0,93.53012442588809,1500,0.998587239349444,200,750,80,410,10,0,0,470
22106,NHS002,59025,0,0,0,6,4,0,0,60.219532251358,12900,0.998587239349444,5,6450,0,0,0,0,0,0
22107,NHS002,59025,0,0,0,6,4,0,0,60.219532251358,12900,0.998587239349444,5,6450,0,0,0,0,0,0
22108,NHS001,59025,0,0,0,6,3,0,0,70.9488272666931,12900,0.9987029505104,3,6450,380,0,0,0,0,0
22109,NHS001,59025,0,0,0,6,3,0,0,70.9488272666931,12900,0.9987029505104,3,6450,380,0,0,0,0,0
22110,NHS002,59025,0,0,0,0,0,0,0,100.0,0,0.998587239349444,0,0,0,0,0,0,0,0
22111,NHS002,59025,0,0,0,6,4,0,0,60.219532251358,12900,0.998587239349444,5,6450,0,0,0,0,0,0
22112,NHS001,59025,0,0,0,6,4,0,0,60.2638840675354,12900,0.9987029505104,5,6450,0,0,0,0,0,0
22113,NHS001,59025,0,0,0,6,4,0,0,60.2638840675354,12900,0.9987029505104,5,6450,0,0,0,0,0,0
22114,NHS003,59025,0,0,0,6,1,0,0,79.8,13700,0.998587239349444,140,6850,0,330,20,0,0,2
22115,NHS003,59025,0,0,0,6,1,0,0,79.8,13700,0.998587239349444,140,6850,0,330,20,0,0,2
22116,NHS003,59025,0,0,0,0,0,0,0,100.0,0,0.998587239349444,0,0,0,0,0,0,0,0
22117,NHS003,59025,0,0,0,6,1,0,0,79.8,13700,0.998587239349444,140,6850,0,330,20,0,0,2
22118,NHS001,61163,0,0,0,0,0,0,0,100.0,0,0.9994,0,0,0,0,0,0,0,0
22119,NHS001,61163,0,0,0,6,6,0,0,59.6,13700,0.9994,5,6850,0,0,520,0,0,0
22120,NHS001,61163,0,0,0,6,6,0,0,0.0,13700,0.9986,5,6850,0,0,0,0,0,0
22121,NHS001,61163,0,0,0,6,6,0,0,0.0,13700,0.9986,5,6850,0,0,0,0,0,0
22122,NHS003,59025,0,0,0,6,2,0,0,71.2,12000,0.998587239349444,140,6000,0,0,1,0,0,2
22123,NHS003,59025,0,0,0,6,2,0,0,71.2,12000,0.998587239349444,140,6000,0,0,1,0,0,2
22124,NHS003,59025,0,0,0,0,0,0,0,100.0,0,0.998587239349444,0,0,0,0,0,0,0,0
22125,NHS003,59025,0,0,0,6,2,0,0,71.2,12000,0.998587239349444,140,6000,0,0,1,0,0,2
22126,NHS003,59025,0,0,0,5,1,0,0,73.9,10900,0.998587239349444,140,5450,0,0,770,0,0,2
22127,NHS003,59025,0,0,0,2,750,0,0,86.9143843650818,4000,0.998587239349444,140,2000,0,0,270,0,0,1
22128,NHS003,59025,0,0,0,6,4,0,0,61.7626070976257,12900,0.998587239349444,5,6450,0,0,0,0,0,0
22129,NHS003,59025,0,0,0,6,4,0,0,61.7626070976257,12900,0.998587239349444,5,6450,0,0,0,0,0,0
22130,NHS003,59025,0,0,0,0,0,0,0,100.0,0,0.998587239349444,0,0,0,0,0,0,0,0
22131,NHS003,59025,0,0,0,6,4,0,0,61.7626070976257,12900,0.998587239349444,5,6450,0,0,0,0,0,0
22132,NHS001,61163,0,0,0,3,1,0,0,80.5,7000,0.9999,1,3500,250,890,80,0,0,540
22133,NHS001,61163,0,0,0,3,1,0,0,80.5,7000,0.9999,1,3500,250,890,80,0,0,540
22134,NHS001,61163,0,0,0,0,0,0,0,100.0,0,0.9999,0,0,0,0,0,0,0,0
22135,NHS001,61163,0,0,0,3,1,0,0,80.5,7000,0.9999,1,3500,250,890,80,0,0,540
22136,NHS001,61163,0,0,0,4,3,0,0,70.2,9500,0.9999,3,6850,1,470,0,0,0,0
22137,NHS001,61163,0,0,0,4,3,0,0,70.2,9500,0.9999,3,6850,1,470,0,0,0,0
22138,NHS001,61163,0,0,0,0,0,0,0,100.0,0,0.9999,0,0,0,0,0,0,0,0
22139,NHS001,61163,0,0,0,4,3,0,0,70.2,9500,0.9999,3,6850,1,470,0,0,0,0
22140,NHS001,61163,0,0,0,4,2,0,0,73.0,9500,0.9999,2,5450,1,470,0,0,0,0
22141,NHS001,61163,0,0,0,2,675,0,0,87.7,4000,0.9999,675,2250,1,470,0,0,0,0
22142,NHS001,61163,0,0,0,600,250,0,0,94.2,1200,0.9999,250,800,350,350,0,0,0,0
22143,NHS001,61163,0,0,0,6,5,0,0,60.2,13100,0.9999,5,6850,0,720,0,0,0,0
22144,NHS001,61163,0,0,0,6,5,0,0,60.2,13100,0.9999,5,6850,0,720,0,0,0,0
22145,NHS001,61163,0,0,0,0,0,0,0,100.0,0,0.9999,0,0,0,0,0,0,0,0
22146,NHS001,61163,0,0,0,6,5,0,0,60.2,13100,0.9999,5,6850,0,720,0,0,0,0
22147,NHS001,61163,0,0,0,6,6,0,0,59.6,13700,0.9994,5,6850,0,0,520,0,0,0
22148,NHS001,61163,0,0,0,6,6,0,0,59.6,13700,0.9994,5,6850,0,0,520,0,0,0
22149,NHS001,61163,0,0,0,6,2,0,0,71.8,12000,0.9999,2,6000,380,1,140,0,0,880
22150,NHS001,61163,0,0,0,6,2,0,0,71.8,12000,0.9999,2,6000,380,1,140,0,0,880
22151,NHS001,61163,0,0,0,0,0,0,0,100.0,0,0.9999,0,0,0,0,0,0,0,0
22152,NHS001,61163,0,0,0,6,2,0,0,71.8,12000,0.9999,2,6000,380,1,140,0,0,880
22153,NHS001,61163,0,0,0,5,1,0,0,73.8,10000,0.9999,1,5000,380,1,140,0,0,880
22154,NHS001,61163,0,0,0,1,800,0,0,87.9,3000,0.9999,800,1500,340,700,0,0,0,360
22155,NHS001,61163,0,0,0,650,175,0,0,94.5,1300,0.9999,175,650,300,475,0,0,0,175
22156,NHS001,61163,0,0,0,6,3,0,0,61.8,13700,0.9999,3,6850,250,0,1,0,0,1
22157,NHS001,61163,0,0,0,6,3,0,0,61.8,13700,0.9999,3,6850,250,0,1,0,0,1
22158,NHS001,61163,0,0,0,0,0,0,0,100.0,0,0.9999,0,0,0,0,0,0,0,0
22159,NHS001,61163,0,0,0,6,3,0,0,61.8,13700,0.9999,3,6850,250,0,1,0,0,1
22160,NHS001,61163,0,0,0,6,4,0,0,60.8,13700,0.9998,4,6850,0,1,140,0,0,1
22161,NHS001,61163,0,0,0,6,4,0,0,60.8,13700,0.9998,4,6850,0,1,140,0,0,1
22162,NHS001,61163,0,0,0,0,0,0,0,100.0,0,0.9998,0,0,0,0,0,0,0,0
22163,NHS001,61163,0,0,0,6,4,0,0,60.8,13700,0.9998,4,6850,0,1,140,0,0,1
22164,NHS001,61163,0,0,0,5,0,0,0,88.3,10000,0.9999,0,5000,270,520,140,0,0,880
22165,NHS001,61163,0,0,0,5,0,0,0,88.3,10000,0.9999,0,5000,270,520,140,0,0,880
22166,NHS001,61163,0,0,0,0,0,0,0,100.0,0,0.9999,0,0,0,0,0,0,0,0
22167,NHS001,61163,0,0,0,5,0,0,0,88.3,10000,0.9999,0,5000,270,520,140,0,0,880
22168,NHS001,61163,0,0,0,6,3,0,0,68.0,13700,0.9999,1,6850,250,0,1,0,0,1
22169,NHS001,61163,0,0,0,3,1,0,0,80.5,7000,0.9999,1,3500,250,890,20,0,0,460
22170,NHS001,61163,0,0,0,3,1,0,0,80.5,7000,0.9999,1,3500,250,890,20,0,0,460
22171,NHS001,61163,0,0,0,6,3,0,0,68.0,13700,0.9999,1,6850,250,0,1,0,0,1
22172,NHS001,61163,0,0,0,0,0,0,0,100.0,0,0.9999,0,0,0,0,0,0,0,0
22173,NHS001,61163,0,0,0,6,3,0,0,68.0,13700,0.9999,1,6850,250,0,1,0,0,1
22174,NHS001,61163,0,0,0,5,3,0,0,73.4,10900,0.9999,1,5450,250,0,520,0,0,600
22175,NHS001,61163,0,0,0,2,1,0,0,87.19,4500,0.9999,1,2250,250,0,390,0,0,400
22176,NHS001,61163,0,0,0,950,350,0,0,94.94,1900,0.9999,350,950,0,0,330,0,0,140
22177,NHS001,61163,0,0,0,4,3,0,0,70.2,9500,0.9999,5,6850,0,450,0,0,0,0
22178,NHS001,61163,0,0,0,4,3,0,0,70.2,9500,0.9999,5,6850,0,450,0,0,0,0
22179,NHS001,61163,0,0,0,6,6,0,0,60.5,12900,0.9999,5,6850,0,700,0,0,0,0
22180,NHS001,61163,0,0,0,6,6,0,0,60.5,12900,0.9999,5,6850,0,700,0,0,0,0
22181,NHS001,72953,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22182,NHS002,72953,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22183,NHS002,72953,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22184,NHS001,72953,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22185,NHS001,72953,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22186,NHS001,72953,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22187,NHS001,74839,0,0,0,0,0,0,0,71.0,0,0.0,0,0,0,0,0,0,0,0
22188,NHS001,74839,0,0,0,0,0,0,0,84.1,0,0.0,0,0,0,0,0,0,0,0
22189,NHS001,75841,0,0,0,6,1,0,0,78.66826057434079,12700,1.0,1,6350,300,800,20,0,0,400
22190,NHS001,75841,0,0,0,6,1,0,0,78.66826057434079,12700,1.0,1,6350,300,800,20,0,0,400
22191,NHS001,75841,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
22192,NHS001,75841,0,0,0,6,1,0,0,78.66826057434079,12700,1.0,1,6350,300,800,20,0,0,400
22193,NHS001,75841,0,0,0,6,3,0,0,69.7914004325867,13000,1.0,2,6500,0,0,300,0,0,1
22194,NHS001,75841,0,0,0,6,3,0,0,69.7914004325867,13000,1.0,2,6500,0,0,300,0,0,1
22195,NHS001,75841,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
22196,NHS001,75841,0,0,0,6,3,0,0,69.7914004325867,13000,1.0,2,6500,0,0,300,0,0,1
22197,NHS001,75841,0,0,0,5,3,0,0,73.2398450374603,10400,1.0,3,5200,0,0,40,0,0,1
22198,NHS001,75841,0,0,0,1,1,0,0,87.0828092098236,3500,1.0,1,1750,200,0,200,0,0,500
22199,NHS001,75841,0,0,0,950,400,0,0,94.9418663978577,1900,1.0,400,950,0,0,200,0,0,200
22200,NHS001,81787,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22201,NHS001,81787,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22202,NHS001,96751,0,0,0,6,4,0,0,61.9503915309906,13100,0.9971,1,6550,0,0,0,0,0,0
22203,NHS001,81787,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22204,NHS001,81787,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22205,NHS001,96751,0,0,0,6,3,0,0,68.7728404998779,13100,0.9974,1,6550,0,149,0,0,0,0
22206,NHS001,96751,0,0,0,0,0,0,0,100.0,0,0.9974,0,0,0,0,0,0,0,0
22207,NHS001,82708,0,0,0,0,0,0,0,68.0,0,0.0,0,0,0,0,0,0,0,0
22208,NHS001,82708,0,0,0,0,0,0,0,68.0,0,0.0,0,0,0,0,0,0,0,0
22209,NHS001,82708,0,0,0,0,0,0,0,83.0,0,0.0,0,0,0,0,0,0,0,0
22210,NHS001,82708,0,0,0,0,0,0,0,83.0,0,0.0,0,0,0,0,0,0,0,0
22211,NHS001,82708,0,0,0,0,0,0,0,68.0,0,0.0,0,0,0,0,0,0,0,0
22212,NHS001,82708,0,0,0,0,0,0,0,68.0,0,0.0,0,0,0,0,0,0,0,0
22213,NHS001,82708,0,0,0,0,0,0,0,68.0,0,0.0,0,0,0,0,0,0,0,0
22214,NHS001,82708,0,0,0,0,0,0,0,68.0,0,0.0,0,0,0,0,0,0,0,0
22215,NHS001,87701,0,0,0,0,0,0,0,84.86,0,0.0,0,0,0,0,0,0,0,0
22216,NHS001,87701,0,0,0,0,0,0,0,84.86,0,0.0,0,0,0,0,0,0,0,0
22217,NHS001,87701,0,0,0,0,0,0,0,84.86,0,0.0,0,0,0,0,0,0,0,0
22218,NHS001,87701,0,0,0,0,0,0,0,71.97,0,0.0,0,0,0,0,0,0,0,0
22219,NHS001,87701,0,0,0,0,0,0,0,71.97,0,0.0,0,0,0,0,0,0,0,0
22220,NHS001,87701,0,0,0,0,0,0,0,84.86,0,0.0,0,0,0,0,0,0,0,0
22221,NHS001,87701,0,0,0,0,0,0,0,71.97,0,0.0,0,0,0,0,0,0,0,0
22222,NHS001,87701,0,0,0,0,0,0,0,71.97,0,0.0,0,0,0,0,0,0,0,0
22223,NHS001,87701,0,0,0,0,0,0,0,84.86,0,0.0,0,0,0,0,0,0,0,0
22224,NHS001,87701,0,0,0,0,0,0,0,71.97,0,0.0,0,0,0,0,0,0,0,0
22225,NHS001,96751,0,0,0,6,4,0,0,61.8937313556671,13100,0.997,1,6550,0,137,0,0,0,0
22226,NHS001,96751,0,0,6000,3,1,3,0,79.778265953064,6000,0.9964,1,6000,0,567,0,6000,0,0
22227,NHS001,96751,0,0,6000,3,1,3,0,79.778265953064,6000,0.9964,1,6000,0,567,0,6000,0,0
22228,NHS001,96751,0,0,0,6,4,0,0,61.8937313556671,13100,0.997,1,6550,0,0,0,0,0,0
22229,NHS001,96751,0,0,0,0,0,0,0,100.0,0,0.997,0,0,0,0,0,0,0,0
22230,NHS001,96751,0,0,6550,6,5,6,0,60.8002007007599,13100,0.9943,1,6550,0,650,0,13100,0,0
22231,NHS001,96751,0,0,6550,6,5,6,0,60.8002007007599,13100,0.9943,1,6550,0,650,0,13100,0,0
22232,NHS001,96751,0,0,0,6,4,0,0,61.8937313556671,13100,0.997,1,6550,0,0,0,0,0,0
22233,NHS001,96751,0,0,0,6,4,0,0,61.9503915309906,13100,0.9971,1,6550,0,0,0,0,0,0
22234,NHS001,96751,0,0,0,0,0,0,0,100.0,0,0.9971,0,0,0,0,0,0,0,0
22235,NHS001,96751,0,0,0,6,4,0,0,61.9503915309906,13100,0.9971,1,6550,0,0,0,0,0,0
22236,NHS001,96751,0,0,0,6,3,0,0,68.7728404998779,13100,0.9974,1,6550,0,205,0,0,0,0
22237,NHS001,96751,0,0,0,6,3,0,0,68.7728404998779,13100,0.9974,1,6550,0,149,0,0,0,0
22238,NHS001,96751,0,0,0,3,2,0,0,72.5343465805054,7900,0.9974,1,3950,0,189,0,0,0,0
22239,NHS001,96751,0,0,0,1,1,0,0,87.46,2300,0.9974,1,1150,0,0,0,0,0,0
22240,NHS001,96751,0,0,0,500,500,0,0,93.96,1000,0.9974,500,500,0,0,0,0,0,0
22241,NHS001,96751,0,0,0,4,1,0,0,81.34,8100,0.998,424,4050,0,355,500,0,0,60
22242,NHS001,96751,0,0,0,4,1,0,0,81.34,8100,0.998,424,4050,0,299,500,0,0,60
22243,NHS001,96751,0,0,0,0,0,0,0,100.0,0,0.998,0,0,0,0,0,0,0,0
22244,NHS001,96751,0,0,0,4,1,0,0,81.34,8100,0.998,424,4050,0,299,500,0,0,60
22245,NHS001,96751,0,0,0,6,5,0,0,61.7193222045898,13700,0.9969,1,6850,0,0,0,0,0,70
22246,NHS001,96751,0,0,0,6,4,0,0,61.7193222045898,13700,0.9969,1,6850,0,0,0,0,0,70
22247,NHS001,96751,0,0,0,0,0,0,0,100.0,0,0.9969,0,0,0,0,0,0,0,0
22248,NHS001,96751,0,0,0,6,4,0,0,61.7193222045898,13700,0.9969,1,6850,0,0,0,0,0,70
22249,NHS001,96751,0,0,0,6,5,0,0,61.6940498352051,13700,0.997,1,6850,0,0,0,0,0,80
22250,NHS001,96751,0,0,0,6,4,0,0,61.6940498352051,13700,0.997,1,6850,0,0,0,0,0,80
22251,NHS001,96751,0,0,0,0,0,0,0,100.0,0,0.997,0,0,0,0,0,0,0,0
22252,NHS001,96751,0,0,0,6,4,0,0,61.6940498352051,13700,0.997,1,6850,0,0,0,0,0,80
22253,NHS001,96751,0,0,0,5,4,0,0,69.5556044578552,11400,0.9975,1,5700,0,0,500,0,0,80
22254,NHS001,96751,0,0,0,5,4,0,0,69.5556044578552,11400,0.9975,1,5700,0,0,259,0,0,80
22255,NHS001,96751,0,0,0,0,0,0,0,100.0,0,0.9975,0,0,0,0,0,0,0,0
22256,NHS001,96751,0,0,0,5,4,0,0,69.5556044578552,11400,0.9975,1,5700,0,0,259,0,0,80
22257,NHS001,96751,0,0,0,5,2,0,0,74.3218839168549,10000,0.9975,1,5000,0,0,500,0,0,80
22258,NHS001,96751,0,0,0,1,800,0,0,87.3282432556152,3800,0.9975,800,1900,0,0,250,0,0,60
22259,NHS001,96751,0,0,0,650,200,0,0,95.2005624771118,1300,0.9975,200,650,0,0,100,0,0,20
22260,NHS001,96751,0,0,0,6,4,0,0,0.0,13700,0.9961,1,6850,0,0,0,0,0,80
22261,NHS001,96751,0,0,0,6,4,0,0,0.0,13700,0.9961,1,6850,0,0,0,0,0,80
22262,NHS001,96751,0,0,6850,6,6,6,0,61.822938919067404,13700,0.9966,1,6850,0,350,0,13700,0,70
22263,NHS001,96751,0,0,6850,6,6,6,0,61.822938919067404,13700,0.9966,1,6850,0,350,0,13700,0,70
22264,NHS001,96751,0,0,3000,3,1,3,0,79.5790612697601,6000,0.9977,1,3000,0,1,0,6000,0,40
22265,NMS001,57173,0,0,0,6,5,0,0,71.9508230686188,13700,0.9911,5,6850,0,0,300,0,0,50
22266,NMS001,57173,0,0,0,6,5,0,0,71.9508230686188,13700,0.9911,5,6850,0,0,300,0,0,50
22267,NMS001,19722,0,0,6850,6,5,6,0,61.8895947933197,13700,1.0,2,6850,0,90,20,13700,0,600
22268,NMS001,19722,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
22269,NMS001,19722,0,0,6850,6,5,6,0,61.8895947933197,13700,1.0,2,6850,0,90,20,13700,0,600
22270,NMS001,26075,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22271,NMS001,26075,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22272,NMS001,26075,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22273,NMS001,26075,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22274,NMS001,26075,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22275,NMS001,26075,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22276,NMS001,26075,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22277,NMS001,26075,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22278,NMS001,57173,0,0,0,0,0,0,0,100.0,0,0.9911,0,0,0,0,0,0,0,0
22279,NMS001,57173,0,0,0,6,5,0,0,71.9508230686188,13700,0.9911,5,6850,0,0,300,0,0,50
22280,NHS001,96751,0,0,3000,3,1,3,0,79.5790612697601,6000,0.9977,1,3000,0,1,0,6000,0,40
22281,NHS001,96751,0,0,6000,6,3,6,0,69.04,12000,0.9972,1,6000,0,367,0,12000,0,70
22282,NHS001,96751,0,0,6000,6,3,6,0,69.04,12000,0.9972,1,6000,0,367,0,12000,0,70
22283,NHS001,96751,0,0,5000,5,3,5,0,71.1673259735107,10000,0.9958,1,5000,0,0,0,10000,0,0
22284,NHS001,96751,0,0,5000,5,3,5,0,71.1673259735107,10000,0.9958,1,5000,0,0,0,10000,0,0
22285,NHS001,96751,0,0,0,5,4,0,0,70.46,10800,1.0,1,5400,0,0,500,0,0,80
22286,NHS001,96751,0,0,0,5,4,0,0,70.46,10800,1.0,1,5400,0,0,59,0,0,80
22287,NHS001,96751,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
22288,NHS001,96751,0,0,0,5,4,0,0,70.46,10800,1.0,1,5400,0,0,59,0,0,80
22289,NHS001,96751,0,0,0,5,3,0,0,73.4717130661011,10200,1.0,1,5100,0,0,500,0,0,80
22290,NHS001,96751,0,0,0,1,1,0,0,86.59842610359189,3400,1.0,1,1700,0,0,250,0,0,60
22291,NHS001,96751,0,0,0,950,0,0,0,95.3954458236694,1900,1.0,0,950,0,0,125,0,0,6
22292,NMS001,14417,0,0,0,0,0,0,0,68.0,0,0.0,0,0,0,0,0,0,0,0
22293,NMS001,14417,0,0,0,0,0,0,0,68.0,0,0.0,0,0,0,0,0,0,0,0
22294,NMS001,17911,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22295,NMS001,17911,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22296,NMS001,17911,0,0,0,0,0,0,0,85.0,0,0.0,0,0,0,0,0,0,0,0
22297,NMS001,17911,0,0,0,0,0,0,0,70.0,0,0.0,0,0,0,0,0,0,0,0
22298,NMS001,19722,0,0,6850,6,500,6,0,80.1033437252045,13700,1.0,550,6850,210,890,240,13700,0,770
22299,NMS001,19722,0,0,6850,6,500,6,0,80.1033437252045,13700,1.0,550,6850,210,890,240,13700,0,770
22300,NMS001,19722,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
22301,NMS001,19722,0,0,6850,6,500,6,0,80.1033437252045,13700,1.0,550,6850,210,890,240,13700,0,770
22302,NMS001,19722,0,0,6850,6,2,6,0,71.4607775211334,13700,1.0,2,6850,100,1,380,13700,0,420
22303,NMS001,19722,0,0,6850,6,2,6,0,71.4607775211334,13700,1.0,2,6850,100,1,380,13700,0,420
22304,NMS001,19722,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
22305,NMS001,19722,0,0,6850,6,2,6,0,71.4607775211334,13700,1.0,2,6850,100,1,380,13700,0,420
22306,NMS001,19722,0,0,5450,5,2,5,0,73.9822447299957,10900,1.0,2,5450,100,1,380,10900,0,420
22307,NMS001,19722,0,0,2250,2,450,2,0,87.8527700901031,4500,1.0,450,2250,210,890,180,4500,0,320
22308,NMS001,19722,0,0,1500,1,0,1,0,94.7116374969482,3000,1.0,0,1500,130,450,210,3000,0,180
22309,NMS001,19722,0,0,6850,6,5,6,0,61.8895947933197,13700,1.0,2,6850,0,90,20,13700,0,600
22310,NMS001,57173,0,0,0,6,0,0,0,80.2715837955475,13700,0.9933,0,6850,0,0,300,0,0,50
22311,NMS001,57173,0,0,0,6,0,0,0,80.2715837955475,13700,0.9933,0,6850,0,0,300,0,0,50
22312,NMS001,57173,0,0,0,0,0,0,0,100.0,0,0.9933,0,0,0,0,0,0,0,0
22313,NMS001,57173,0,0,0,6,0,0,0,80.2715837955475,13700,0.9933,0,6850,0,0,300,0,0,50
22314,NMS001,57173,0,0,0,6,1,0,0,81.2368750572205,13200,0.9932,1,6600,0,0,300,0,0,25
22315,NMS001,57173,0,0,0,0,0,0,0,100.0,0,0.9929,0,0,0,0,0,0,0,0
22316,NMS001,57173,0,0,0,6,750,0,0,70.9260225296021,13700,0.9929,750,6850,0,0,300,0,0,40
22317,NMS001,57173,0,0,0,5,700,0,0,73.72872233390811,10900,0.9929,700,5450,0,0,300,0,0,20
22318,NMS001,57173,0,0,0,2,0,0,0,87.53221035003659,4500,0.9929,0,2250,0,0,300,0,0,5
22319,NMS001,57173,0,0,0,6,1,0,0,81.2368750572205,13200,0.9932,1,6600,0,0,300,0,0,25
22320,NMS001,57173,0,0,0,0,0,0,0,100.0,0,0.9932,0,0,0,0,0,0,0,0
22321,NMS001,57173,0,0,0,6,1,0,0,81.2368750572205,13200,0.9932,1,6600,0,0,300,0,0,25
22322,NMS001,57173,0,0,0,3,1,0,0,81.9892704486847,7200,0.993,1,3600,0,0,300,0,0,50
22323,NMS001,57173,0,0,0,3,1,0,0,81.9892704486847,7200,0.993,1,3600,0,0,300,0,0,50
22324,NMS001,57173,0,0,0,0,0,0,0,100.0,0,0.993,0,0,0,0,0,0,0,0
22325,NMS001,57173,0,0,0,3,1,0,0,81.9892704486847,7200,0.993,1,3600,0,0,300,0,0,50
22326,NMS001,57173,0,0,0,4,500,0,0,81.76614046096799,8000,0.9931,500,4000,0,0,300,0,0,30
22327,NMS001,57173,0,0,0,4,500,0,0,81.76614046096799,8000,0.9931,500,4000,0,0,300,0,0,30
22328,NMS001,57173,0,0,0,0,0,0,0,100.0,0,0.9931,0,0,0,0,0,0,0,0
22329,NMS001,57173,0,0,0,4,500,0,0,81.76614046096799,8000,0.9931,500,4000,0,0,300,0,0,30
22330,NMS001,57173,0,0,0,6,3,0,0,71.95920348167421,13700,0.9914,3,6850,0,0,300,0,0,50
22331,NMS001,57173,0,0,0,6,3,0,0,71.95920348167421,13700,0.9914,3,6850,0,0,300,0,0,50
22332,NMS001,57173,0,0,0,0,0,0,0,100.0,0,0.9914,0,0,0,0,0,0,0,0
22333,NMS001,57173,0,0,0,6,3,0,0,71.95920348167421,13700,0.9914,3,6850,0,0,300,0,0,50
22334,NMS001,57173,0,0,0,5,3,0,0,73.98884296417239,10900,0.9914,3,5450,0,0,300,0,0,50
22335,NMS001,57173,0,0,0,2,1,0,0,87.5901460647583,4500,0.9914,1,2250,0,0,300,0,0,5
22336,NMS001,57173,0,0,0,1,0,0,0,93.9547777175903,2500,0.9914,0,1250,0,0,300,0,0,5
22337,NMS001,57173,0,0,0,5,5,0,0,73.9914000034332,10900,0.9911,5,5450,0,0,300,0,0,50
22338,NMS002,72034,0,0,0,6,3,0,0,71.0015058517456,12000,1.0,1,6000,0,0,400,0,0,700
22339,NMS002,72034,0,0,0,0,0,0,0,100.0,0,1.0,0,0,0,0,0,0,0,0
22340,NMS002,72034,0,0,0,6,3,0,0,71.0015058517456,12000,1.0,1,6000,0,0,400,0,0,700
22341,NMS002,72034,0,0,0,5,3,0,0,73.8848507404327,10000,1.0,1,5000,0,0,300,0,0,400
22342,NMS002,72034,0,0,0,2,500,0,0,87.8548920154572,4500,1.0,500,2250,0,0,200,0,0,200
