,ServiceAreaId,IssuerId,TEHBInnTier1FamilyPerGroupMOOP,OutOfServiceAreaCoverageDescription,SBCHavingaBabyCoinsurance,SBCHavingaBabyDeductible,SBCHavingDiabetesCoinsurance,EHBPercentTotalPremium,SBCHavingDiabetesDeductible,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,SBCHavingDiabetesCopayment,TEHBCombInnOonIndividualMOOP,SBCHavingaBabyCopayment,TEHBOutOfNetFamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBOutOfNetFamilyPerPersonMOOP
2901,GAS005,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2902,GAS005,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2903,GAS001,49046,13100,0,382,4,0,0.999,1,0,0,6,0,0,0,0,0,6550,0
2904,GAS001,49046,12500,0,0,3,0,0.9992,424,0,0,6,90,0,500,0,0,6250,0
2905,GAS006,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2906,GAS006,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2907,GAS001,49046,12500,0,0,3,0,0.9992,424,0,0,6,90,0,500,0,0,6250,0
2908,GAS001,49046,0,0,0,0,0,0.9992,0,0,0,0,0,0,0,0,0,0,0
2909,GAS007,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2910,GAS007,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2911,GAS001,49046,12500,0,0,3,0,0.9992,424,0,0,6,90,0,500,0,0,6250,0
2912,GAS001,49046,10000,0,0,3,0,0.9992,424,0,0,5,60,0,500,0,0,5000,0
2913,GAS008,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2914,GAS008,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2915,GAS001,49046,3600,0,0,800,0,0.9992,424,0,0,1,20,0,250,0,0,1800,0
2916,GAS001,49046,1500,0,0,150,0,0.9992,150,0,0,750,20,0,100,0,0,750,0
2917,GAS009,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2918,GAS009,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2919,GAS001,49046,8000,0,291,3,0,0.9991,1,0,0,4,0,0,500,0,0,4000,0
2920,GAS001,49046,8000,0,291,3,0,0.9991,1,0,0,4,0,0,500,0,0,4000,0
2921,GAS010,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2922,GAS010,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2923,GAS001,49046,0,0,0,0,0,0.9991,0,0,0,0,0,0,0,0,0,0,0
2924,GAS001,49046,8000,0,291,3,0,0.9991,1,0,0,4,0,0,500,0,0,4000,0
2925,GAS011,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2926,GAS011,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2927,GAS001,49046,7700,0,351,2,0,0.9991,1,0,0,3,0,0,500,0,0,3850,0
2928,GAS001,49046,2700,0,0,1,0,0.9991,1,0,0,1,0,0,0,0,0,1350,0
2929,GAS012,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2930,GAS012,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2931,GAS001,49046,1400,0,0,500,0,0.9991,500,0,0,700,0,0,0,0,0,700,0
2932,GAS001,49046,13100,0,483,5,0,0.999,1,0,0,6,0,0,0,0,0,6550,0
2933,GAS013,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2934,GAS013,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2935,GAS001,49046,13100,0,483,5,0,0.999,1,0,0,6,0,0,0,0,0,6550,0
2936,GAS001,49046,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0
2937,GAS014,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2938,GAS014,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2939,GAS001,49046,13100,0,483,5,0,0.999,1,0,0,6,0,0,0,0,0,6550,0
2940,GAS001,49046,13000,0,1,2,0,0.9991,424,0,0,6,70,0,500,0,0,6500,0
2941,GAS015,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2942,GAS015,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2943,GAS001,49046,13000,0,1,2,0,0.9991,424,0,0,6,70,0,500,0,0,6500,0
2944,GAS001,49046,0,0,0,0,0,0.9991,0,0,0,0,0,0,0,0,0,0,0
2945,GAS016,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2946,GAS016,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2947,GAS001,49046,13000,0,1,2,0,0.9991,424,0,0,6,70,0,500,0,0,6500,0
2948,GAS001,49046,9500,0,1,1,0,0.9991,424,0,0,4,70,0,500,0,0,4750,0
2949,GAS017,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2950,GAS017,49046,11000,0,1,1,0,0.0,1,16500,33000,5,70,16,0,22000,11,5500,11000
2951,GAS001,49046,2900,0,450,750,0,0.9991,424,0,0,1,20,0,250,0,0,1450,0
2952,GAS001,49046,1400,0,250,250,44,0.9991,250,0,0,700,20,0,200,0,0,700,0
2953,GAS001,49046,13700,0,282,5,0,0.999,1,0,0,6,70,0,0,0,0,6850,0
2954,GAS002,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2955,GAS002,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2956,GAS001,49046,13700,0,282,5,0,0.999,1,0,0,6,70,0,0,0,0,6850,0
2957,GAS001,49046,0,0,0,0,0,0.999,0,0,0,0,0,0,0,0,0,0,0
2958,GAS003,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2959,GAS003,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2960,GAS001,49046,13700,0,282,5,0,0.999,1,0,0,6,70,0,0,0,0,6850,0
2961,GAS001,49046,13700,0,444,5,0,0.9989,1,0,0,6,100,0,0,0,0,6850,0
2962,GAS004,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2963,GAS004,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2964,GAS001,49046,13700,0,444,5,0,0.9989,1,0,0,6,100,0,0,0,0,6850,0
2965,GAS001,49046,0,0,0,0,0,0.9989,0,0,0,0,0,0,0,0,0,0,0
2966,GAS005,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2967,GAS005,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2968,GAS001,49046,13700,0,444,5,0,0.9989,1,0,0,6,100,0,0,0,0,6850,0
2969,GAS006,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2970,GAS006,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2971,GAS007,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2972,GAS007,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2973,GAS008,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2974,GAS008,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2975,GAS009,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2976,GAS009,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2977,GAS010,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2978,GAS010,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2979,GAS011,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2980,GAS011,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2981,GAS012,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2982,GAS012,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2983,GAS013,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2984,GAS013,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2985,GAS014,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2986,GAS014,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2987,GAS015,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2988,GAS015,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2989,GAS016,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2990,GAS016,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2991,GAS017,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2992,GAS017,49046,13700,0,25,5,0,0.0,1,20550,41100,6,60,20,0,27400,13,6850,13700
2993,GAS001,49046,10400,0,653,3,0,0.9991,424,0,0,5,40,0,500,0,0,5200,0
2994,GAS001,49046,10400,0,653,3,0,0.9991,424,0,0,5,40,0,500,0,0,5200,0
2995,GAS001,49046,0,0,0,0,0,0.9991,0,0,0,0,0,0,0,0,0,0,0
2996,GAS001,49046,10400,0,653,3,0,0.9991,424,0,0,5,40,0,500,0,0,5200,0
2997,GAS001,49046,9300,0,965,2,0,0.9991,424,0,0,4,40,0,500,0,0,4650,0
2998,GAS001,49046,3000,0,500,750,0,0.9991,424,0,0,1,20,0,250,0,0,1500,0
2999,GAS001,49046,1200,0,200,250,44,0.9991,250,0,0,600,20,0,150,0,0,600,0
3000,GAS001,49046,13700,0,311,3,0,0.9991,1,0,0,6,80,0,500,0,0,6850,0
3001,GAS001,49046,13700,0,311,3,0,0.9991,1,0,0,6,80,0,500,0,0,6850,0
3002,GAS001,49046,0,0,0,0,0,0.9991,0,0,0,0,0,0,0,0,0,0,0
3003,GAS001,49046,13700,0,311,3,0,0.9991,1,0,0,6,80,0,500,0,0,6850,0
3004,GAS001,49046,10100,0,366,2,0,0.9991,1,0,0,5,60,0,500,0,0,5050,0
3005,GAS001,49046,3000,0,500,750,38,0.9991,750,0,0,1,20,0,250,0,0,1500,0
3006,GAS001,49046,1200,0,300,200,93,0.9991,200,0,0,600,20,0,100,0,0,600,0
3007,GAS001,50491,12000,0,1,1,0,1.0,140,0,0,6,440,0,40,50000,25,6000,25000
3008,GAS002,50491,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3009,GAS001,50491,12000,0,1,1,0,1.0,140,0,0,6,440,0,40,50000,25,6000,25000
3010,GAS001,50491,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3011,GAS001,50491,12000,0,1,1,0,1.0,140,0,0,6,440,0,40,50000,25,6000,25000
3012,GAS001,50491,13400,0,650,4,0,1.0,140,0,0,6,800,0,80,50000,25,6700,25000
3013,GAS001,50491,13400,0,650,4,0,1.0,140,0,0,6,800,0,80,50000,25,6700,25000
3014,GAS001,50491,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3015,GAS001,50491,13400,0,650,4,0,1.0,140,0,0,6,800,0,80,50000,25,6700,25000
3016,GAS001,50491,10800,0,930,2,0,1.0,140,0,0,5,800,0,80,50000,25,5400,25000
3017,GAS001,50491,4500,0,1,300,0,1.0,140,0,0,2,480,0,50,50000,25,2250,25000
3018,GAS001,50491,2000,0,360,100,0,1.0,100,0,0,1,440,0,40,50000,25,1000,25000
3019,GAS001,50491,13400,0,1,2,0,1.0,140,0,0,6,800,0,80,50000,25,6700,25000
3020,GAS001,50491,13400,0,1,2,0,1.0,140,0,0,6,800,0,80,50000,25,6700,25000
3021,GAS001,50491,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3022,GAS001,50491,13400,0,1,2,0,1.0,140,0,0,6,800,0,80,50000,25,6700,25000
3023,GAS001,50491,10800,0,1,1,0,1.0,140,0,0,5,800,0,80,50000,25,5400,25000
3024,GAS001,50491,4500,0,1,150,30,1.0,150,0,0,2,480,0,50,50000,25,2250,25000
3025,GAS001,50491,2600,0,360,0,10,1.0,0,0,0,1,440,0,40,50000,25,1300,25000
3026,GAS001,50491,13400,0,250,5,0,1.0,140,0,0,6,880,0,90,50000,25,6700,25000
3027,GAS001,50491,13400,0,250,5,0,1.0,140,0,0,6,880,0,90,50000,25,6700,25000
3028,GAS001,50491,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3029,GAS001,50491,13400,0,250,5,0,1.0,140,0,0,6,880,0,90,50000,25,6700,25000
3030,GAS001,50491,13000,0,0,6,0,1.0,5,0,0,6,0,0,0,50000,25,6500,25000
3031,GAS001,50491,13000,0,0,6,0,1.0,5,0,0,6,0,0,0,50000,25,6500,25000
3032,GAS001,50491,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3033,GAS001,50491,13000,0,0,6,0,1.0,5,0,0,6,0,0,0,50000,25,6500,25000
3034,GAS001,50491,13000,0,440,3,200,1.0,3,0,0,6,0,0,0,50000,25,6500,25000
3035,GAS001,50491,13000,0,440,3,200,1.0,3,0,0,6,0,0,0,50000,25,6500,25000
3036,GAS001,50491,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3037,GAS001,50491,13000,0,440,3,200,1.0,3,0,0,6,0,0,0,50000,25,6500,25000
3038,GAS001,50491,10800,0,510,2,270,1.0,2,0,0,5,0,0,0,50000,25,5400,25000
3039,GAS001,50491,4500,0,680,650,440,1.0,650,0,0,2,0,0,0,50000,25,2250,25000
3040,GAS001,50491,2400,0,730,100,490,1.0,100,0,0,1,0,0,0,50000,25,1200,25000
3041,GAS001,50662,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3042,GAS001,50662,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3043,GAS001,68806,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3044,GAS001,68806,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3045,GAS001,50662,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3046,GAS001,50662,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3047,GAS001,50662,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3048,GAS001,50662,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3049,GAS001,50662,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3050,GAS001,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3051,GAS001,70893,13600,0,0,5,0,1.0,5,0,0,6,0,0,0,0,0,6800,0
3052,GAS001,70893,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3053,GAS001,70893,13600,0,0,5,0,1.0,5,0,0,6,0,0,0,0,0,6800,0
3054,GAS001,70893,13000,0,0,5,0,0.9754,2,0,0,6,400,0,20,0,0,6500,0
3055,GAS001,70893,13000,0,0,5,0,0.9754,2,0,0,6,400,0,20,0,0,6500,0
3056,GAS001,70893,0,0,0,0,0,0.9754,0,0,0,0,0,0,0,0,0,0,0
3057,GAS001,70893,13000,0,0,5,0,0.9754,2,0,0,6,400,0,20,0,0,6500,0
3058,GAS002,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3059,GAS003,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3060,GAS001,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3061,GAS002,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3062,GAS003,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3063,GAS001,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3064,GAS002,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3065,GAS003,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3066,GAS001,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3067,GAS002,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3068,GAS003,50988,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3069,GAS001,55612,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3070,GAS001,55612,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3071,GAS001,55612,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3072,GAS001,55612,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3073,GAS001,55612,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3074,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3075,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3076,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3077,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3078,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3079,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3080,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3081,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3082,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3083,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3084,GAS001,63411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3085,GAS001,63940,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3086,GAS001,63940,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3087,GAS001,63940,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3088,GAS001,63940,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3089,GAS001,63940,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3090,GAS001,63940,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3091,GAS001,63940,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3092,GAS001,63940,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3093,GAS001,68687,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3094,GAS001,68687,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3095,GAS001,68806,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3096,GAS001,68806,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3097,GAS001,68806,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3098,GAS001,68806,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3099,GAS001,68806,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3100,GAS001,68806,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3101,GAS001,68806,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3102,GAS001,68806,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3103,GAS001,69677,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3104,GAS001,70893,3500,0,800,1,200,1.0,1,0,0,1,50,0,0,0,0,1750,0
3105,GAS001,70893,1100,0,300,300,200,1.0,300,0,0,550,50,0,0,0,0,550,0
3106,GAS001,70893,13600,0,0,5,0,1.0,2,0,0,6,800,0,20,0,0,6800,0
3107,GAS001,70893,13600,0,0,5,0,1.0,2,0,0,6,800,0,20,0,0,6800,0
3108,GAS001,69677,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
3109,GAS001,70893,12700,0,800,1,300,1.0,1,0,0,6,400,0,20,0,0,6350,0
3110,GAS001,70893,12700,0,800,1,300,1.0,1,0,0,6,400,0,20,0,0,6350,0
3111,GAS001,70893,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3112,GAS001,70893,12700,0,800,1,300,1.0,1,0,0,6,400,0,20,0,0,6350,0
3113,GAS001,70893,13000,0,0,5,0,1.0,2,0,0,6,400,0,20,0,0,6500,0
3114,GAS001,70893,13000,0,0,5,0,1.0,2,0,0,6,400,0,20,0,0,6500,0
3115,GAS001,70893,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3116,GAS001,70893,13000,0,0,5,0,1.0,2,0,0,6,400,0,20,0,0,6500,0
3117,GAS001,70893,10000,0,300,3,0,1.0,2,0,0,5,200,0,10,0,0,5000,0
3118,GAS001,70893,4500,0,1,400,200,1.0,400,0,0,2,200,0,10,0,0,2250,0
3119,GAS001,70893,1300,0,700,0,300,1.0,0,0,0,650,50,0,0,0,0,650,0
3120,GAS001,70893,13000,0,0,5,0,1.0,2,0,0,6,600,0,20,0,0,6500,0
3121,GAS001,70893,13000,0,0,5,0,1.0,2,0,0,6,600,0,20,0,0,6500,0
3122,GAS001,70893,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3123,GAS001,70893,13000,0,0,5,0,1.0,2,0,0,6,600,0,20,0,0,6500,0
3124,GAS001,70893,9000,0,0,4,0,1.0,2,0,0,4,600,0,0,0,0,4500,0
3125,GAS001,70893,3500,0,0,1,0,1.0,1,0,0,1,20,0,0,0,0,1750,0
3126,GAS001,70893,1100,0,0,600,0,1.0,600,0,0,550,0,0,0,0,0,550,0
3127,GAS001,70893,13000,0,100,4,0,1.0,2,0,0,6,400,0,20,0,0,6500,0
3128,GAS001,70893,13000,0,100,4,0,1.0,2,0,0,6,400,0,20,0,0,6500,0
3129,GAS001,70893,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3130,GAS001,70893,13000,0,100,4,0,1.0,2,0,0,6,400,0,20,0,0,6500,0
3131,GAS001,70893,10000,0,200,4,0,1.0,2,0,0,5,200,0,10,0,0,5000,0
3132,GAS001,70893,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
3133,GAS001,70893,13600,0,0,5,0,1.0,2,0,0,6,800,0,20,0,0,6800,0
3134,GAS001,70893,13600,0,0,5,0,1.0,5,0,0,6,0,0,0,0,0,6800,0
3135,GAS001,70893,10000,0,300,3,0,0.9754,2,0,0,5,200,0,10,0,0,5000,0
3136,GAS001,70893,4500,0,1,400,200,0.9754,400,0,0,2,200,0,10,0,0,2250,0
3137,GAS001,70893,1300,0,700,0,300,0.9754,0,0,0,650,50,0,0,0,0,650,0
3138,GAS001,70893,13000,0,0,5,0,0.9755,2,0,0,6,600,0,20,0,0,6500,0
3139,GAS001,70893,13000,0,0,5,0,0.9755,2,0,0,6,600,0,20,0,0,6500,0
3140,GAS001,70893,0,0,0,0,0,0.9755,0,0,0,0,0,0,0,0,0,0,0
3141,GAS001,70893,13000,0,0,5,0,0.9755,2,0,0,6,600,0,20,0,0,6500,0
3142,GAS001,70893,9000,0,0,4,0,0.9755,2,0,0,4,600,0,0,0,0,4500,0
3143,GAS001,70893,3500,0,0,1,0,0.9755,1,0,0,1,20,0,0,0,0,1750,0
3144,GAS001,70893,1100,0,0,600,0,0.9755,600,0,0,550,0,0,0,0,0,550,0
3145,GAS001,70893,13000,0,100,4,0,0.9755,2,0,0,6,400,0,20,0,0,6500,0
3146,GAS001,70893,13000,0,100,4,0,0.9755,2,0,0,6,400,0,20,0,0,6500,0
3147,GAS001,70893,0,0,0,0,0,0.9755,0,0,0,0,0,0,0,0,0,0,0
3148,GAS001,70893,13000,0,100,4,0,0.9755,2,0,0,6,400,0,20,0,0,6500,0
3149,GAS001,70893,10000,0,200,4,0,0.9755,2,0,0,5,200,0,10,0,0,5000,0
3150,GAS001,70893,3500,0,800,1,200,0.9755,1,0,0,1,50,0,0,0,0,1750,0
3151,GAS001,70893,1100,0,300,300,200,0.9755,300,0,0,550,50,0,0,0,0,550,0
3152,GAS001,70893,13600,0,0,5,0,0.9741,2,0,0,6,800,0,20,0,0,6800,0
3153,GAS001,70893,13600,0,0,5,0,0.9741,2,0,0,6,800,0,20,0,0,6800,0
3154,GAS001,70893,0,0,0,0,0,0.9741,0,0,0,0,0,0,0,0,0,0,0
3155,GAS001,70893,13600,0,0,5,0,0.9741,2,0,0,6,800,0,20,0,0,6800,0
3156,GAS001,70893,13600,0,0,5,0,0.9741,5,0,0,6,0,0,0,0,0,6800,0
3157,GAS001,70893,13600,0,0,5,0,0.9741,5,0,0,6,0,0,0,0,0,6800,0
3158,GAS001,70893,0,0,0,0,0,0.9741,0,0,0,0,0,0,0,0,0,0,0
3159,GAS001,70893,13600,0,0,5,0,0.9741,5,0,0,6,0,0,0,0,0,6800,0
3160,GAS001,70893,13000,0,0,5,0,0.917,2,0,0,6,400,0,20,0,0,6500,0
3161,GAS001,70893,13000,0,0,5,0,0.917,2,0,0,6,400,0,20,0,0,6500,0
3162,GAS001,70893,0,0,0,0,0,0.917,0,0,0,0,0,0,0,0,0,0,0
3163,GAS001,70893,13000,0,0,5,0,0.917,2,0,0,6,400,0,20,0,0,6500,0
3164,GAS001,70893,10000,0,300,3,0,0.917,2,0,0,5,200,0,10,0,0,5000,0
3165,GAS001,70893,4500,0,1,400,200,0.917,400,0,0,2,200,0,10,0,0,2250,0
3166,GAS001,70893,1300,0,700,0,300,0.917,0,0,0,650,50,0,0,0,0,650,0
3167,GAS001,70893,13000,0,0,5,0,0.9171,2,0,0,6,600,0,20,0,0,6500,0
3168,GAS001,70893,13000,0,0,5,0,0.9171,2,0,0,6,600,0,20,0,0,6500,0
3169,GAS001,70893,0,0,0,0,0,0.9171,0,0,0,0,0,0,0,0,0,0,0
3170,GAS001,70893,13000,0,0,5,0,0.9171,2,0,0,6,600,0,20,0,0,6500,0
3171,GAS001,70893,9000,0,0,4,0,0.9171,2,0,0,4,600,0,0,0,0,4500,0
3172,GAS001,70893,3500,0,0,1,0,0.9171,1,0,0,1,20,0,0,0,0,1750,0
3173,GAS001,70893,1100,0,0,600,0,0.9171,600,0,0,550,0,0,0,0,0,550,0
3174,GAS001,70893,13000,0,100,4,0,0.9171,2,0,0,6,400,0,20,0,0,6500,0
3175,GAS001,70893,13000,0,100,4,0,0.9171,2,0,0,6,400,0,20,0,0,6500,0
