Tenant ID,HIOS ID,Policy County FIPS Code,Ever Enrolled Count,Females,Males,< 18 years old,18-34 years old,35-54 years old,> 55 years old,FPL: < 138%,FPL: >= 138% and <=250%,FPL: > 250% and <=400%,FPL: > 400%,FPL: Unknown,Tobacco Users
OH,16204,39023,46,23,23,*,*,12,20,*,*,16,*,13,*
OH,16204,39025,126,68,58,32,26,27,41,*,42,25,*,34,11
OH,16204,39027,31,12,19,*,*,*,*,0,*,*,*,16,*
OH,16204,39029,*,*,*,0,*,*,*,*,*,*,*,*,0
OH,16204,39031,49,28,21,*,*,14,22,*,27,*,0,*,*
OH,16204,39033,46,21,25,*,*,17,20,*,18,13,*,*,19
OH,16204,39035,85,47,38,19,15,31,20,*,11,17,*,46,13
OH,16204,39037,76,39,37,14,19,25,18,*,14,30,*,19,*
OH,16204,39039,*,*,0,0,*,*,0,*,*,0,0,0,*
OH,16204,39041,181,99,82,35,46,63,37,*,62,33,*,66,*
OH,16204,39043,20,*,*,0,*,*,*,0,12,*,0,*,*
OH,16204,39045,58,27,31,*,19,18,*,*,28,11,*,14,*
OH,16204,39047,15,*,*,*,*,*,*,0,*,*,0,*,*
OH,16204,39049,660,334,326,126,208,205,121,34,232,131,58,205,26
OH,16204,39053,15,*,*,*,*,*,*,*,*,*,0,0,*
OH,16204,39055,20,*,*,*,*,*,*,*,*,*,0,*,*
OH,16204,39057,47,23,24,*,11,16,*,*,16,*,*,22,*
OH,16204,39059,25,*,*,*,*,*,*,*,15,*,0,*,*
OH,16204,39061,268,142,126,54,65,79,70,*,41,79,*,127,12
OH,16204,39063,77,37,40,20,13,22,22,*,34,23,*,12,13
OH,16204,39065,25,13,12,*,*,*,13,*,*,*,*,*,*
OH,16204,39067,*,*,*,0,0,*,0,*,*,0,0,0,*
OH,16204,39069,11,*,*,*,*,*,0,0,*,*,0,*,*
OH,16204,39071,34,13,21,*,*,*,*,*,*,17,*,*,*
OH,16204,39073,40,27,13,*,*,15,19,*,26,*,*,*,13
OH,16204,39075,*,*,*,*,*,0,*,*,*,*,0,*,*
OH,16204,39077,11,*,*,0,*,*,*,*,*,*,0,0,*
OH,16204,39079,32,21,11,*,*,15,*,*,11,*,0,*,*
OH,16204,39081,15,*,*,0,*,*,*,*,*,*,0,*,*
OH,16204,39083,67,36,31,*,17,*,36,*,26,23,*,*,*
OH,16204,39085,16,*,*,*,*,*,*,*,*,0,*,*,*
OH,16204,39087,52,31,21,*,*,18,18,*,22,*,*,12,*
OH,16204,39089,102,58,44,20,18,40,24,*,44,24,*,19,*
OH,16204,39091,41,21,20,*,*,14,14,0,20,15,*,*,*
OH,16204,39093,15,*,*,0,*,*,*,0,*,*,*,*,*
OH,16204,39095,*,*,*,*,*,*,*,*,*,0,0,*,0
OH,16204,39097,26,12,14,*,*,12,*,0,*,15,0,*,*
OH,16204,39099,16,*,*,*,*,*,*,0,*,*,0,*,0
OH,16204,39101,60,35,25,*,*,23,24,*,30,17,0,*,13
OH,16204,39103,11,*,*,*,*,*,*,0,0,*,0,*,*
OH,16204,39105,*,*,*,*,*,*,0,0,*,0,0,*,0
OH,16204,39107,44,22,22,0,11,17,16,*,32,*,*,*,13
OH,16204,39109,47,31,16,19,*,14,*,*,21,12,*,12,*
OH,16204,39111,*,*,*,0,0,*,*,*,*,*,0,0,0
OH,16204,39113,137,74,63,15,35,37,50,*,35,27,*,64,*
OH,16204,39115,13,*,*,*,*,*,*,*,*,0,0,*,*
OH,16204,39117,18,*,*,*,*,*,*,0,*,*,*,*,*
OH,16204,39119,127,72,55,*,*,42,49,*,41,37,*,27,23
OH,16204,39121,*,*,*,*,0,0,*,0,*,0,0,*,0
OH,16204,39123,*,*,*,0,0,0,*,0,0,*,*,0,*
OH,16204,39125,11,*,*,*,0,*,*,*,*,*,0,*,*
OH,16204,39127,39,24,15,*,*,17,17,*,13,12,*,*,*
OH,16204,39129,18,*,*,*,*,*,*,*,*,*,*,*,*
OH,16204,39131,22,11,11,*,*,*,*,0,13,*,*,*,*
OH,16204,39133,*,*,*,0,0,0,*,0,0,0,0,*,*
OH,16204,39135,29,13,16,*,*,*,*,0,*,19,0,*,*
OH,16204,39137,18,*,*,*,0,*,12,*,*,*,0,*,*
OH,16204,39139,104,63,41,*,*,30,58,*,53,21,*,17,33
OH,16204,39141,69,35,34,13,18,18,20,*,29,17,*,*,*
OH,16204,39143,*,*,*,0,*,0,*,0,*,*,0,0,*
OH,16204,39145,42,23,19,*,*,15,*,*,*,15,*,12,*
OH,16204,39147,11,*,*,*,*,*,*,*,*,0,0,*,*
OH,16204,39149,48,27,21,*,13,19,*,*,26,*,0,14,*
OH,16204,39151,*,*,*,*,*,*,0,0,0,0,0,*,*
OH,16204,39153,14,*,*,*,*,*,*,*,*,*,0,*,*
OH,16204,39155,*,*,*,*,0,*,*,0,*,*,0,*,*
OH,16204,39157,15,*,*,*,*,*,*,0,*,0,0,*,*
OH,16204,39159,26,14,12,*,*,11,*,*,*,*,0,13,0
OH,16204,39161,17,*,*,*,*,*,*,0,*,*,*,*,*
OH,16204,39163,*,*,*,*,*,*,*,*,*,*,*,*,*
OH,16204,39165,126,67,59,30,33,37,26,*,21,28,*,61,*
OH,16204,39167,23,11,12,*,*,*,*,*,*,0,*,*,*
OH,16204,39169,*,*,*,*,*,*,*,0,*,*,0,*,*
OH,16204,39171,13,*,*,*,*,*,*,0,*,*,*,0,0
OH,16204,39173,*,*,*,*,*,*,*,0,*,0,*,*,*
OH,16204,39175,14,*,*,*,*,*,*,0,*,*,0,*,*
OH,20126,39035,"1,061",543,518,121,221,318,401,93,480,262,70,156,83
OH,20126,39055,59,30,29,*,*,22,19,*,20,13,*,12,*
OH,20126,39085,188,100,88,13,38,56,81,*,94,58,*,23,12
OH,20126,39093,286,153,133,44,49,98,95,19,118,84,20,45,16
OH,20126,39103,96,52,44,*,*,32,37,*,55,20,*,*,12
OH,20126,39133,51,30,21,*,14,*,18,12,21,*,*,*,*
OH,20126,39151,*,0,*,0,*,0,0,0,0,0,0,*,0
OH,20126,39153,154,80,74,22,27,56,49,*,71,28,*,37,*
OH,20126,39169,*,*,*,0,*,*,*,*,*,*,0,0,0
OH,23340,39095,738,412,326,93,130,193,322,25,330,287,38,58,11
OH,23340,39173,242,129,113,42,52,66,82,*,125,75,*,27,*
OH,26734,39017,664,369,295,104,168,212,180,35,299,165,32,133,20
OH,26734,39023,262,134,128,50,51,75,86,*,128,81,*,31,12
OH,26734,39037,614,330,284,86,89,212,227,*,348,189,*,42,58
OH,26734,39057,634,337,297,98,160,191,185,36,272,149,29,148,13
OH,26734,39109,809,434,375,133,164,206,306,40,465,199,28,77,45
OH,26734,39113,"2,136","1,209",927,295,464,638,739,124,"1,040",546,77,349,88
OH,26734,39135,120,72,48,*,*,35,54,*,57,30,*,17,*
OH,26734,39149,308,162,146,31,57,100,120,29,189,71,*,*,31
OH,26734,39165,905,506,399,174,193,304,234,32,386,222,48,217,29
OH,28162,39019,355,194,161,28,56,127,144,29,219,74,*,*,40
OH,28162,39151,"2,835","1,543","1,292",366,570,799,"1,100",206,"1,603",623,87,316,215
OH,28162,39157,"1,710","1,000",710,195,290,470,755,118,"1,033",400,64,95,150
OH,28162,39169,109,57,52,13,31,28,37,13,62,20,*,*,12
OH,29276,39001,114,64,50,*,*,32,59,*,73,25,*,*,*
OH,29276,39003,34,20,14,*,*,11,*,*,*,*,0,*,*
OH,29276,39005,106,58,48,14,19,35,38,*,69,20,*,*,*
OH,29276,39007,128,78,50,13,17,52,46,*,78,15,*,18,13
OH,29276,39009,104,55,49,*,32,34,*,14,54,21,*,*,*
OH,29276,39011,44,26,18,*,*,15,20,*,33,*,0,*,*
OH,29276,39013,511,286,225,49,78,134,250,35,264,143,16,53,16
OH,29276,39015,123,64,59,24,30,38,31,11,69,26,*,*,*
OH,29276,39017,747,405,342,134,158,229,226,39,351,185,50,122,37
OH,29276,39019,149,75,74,19,18,46,66,*,74,37,*,23,*
OH,29276,39021,444,252,192,48,85,139,172,*,291,93,*,27,34
OH,29276,39023,393,220,173,61,67,101,164,20,201,98,18,56,15
OH,29276,39025,778,411,367,108,153,236,281,30,387,201,30,130,41
OH,29276,39027,332,186,146,29,49,107,147,17,164,83,17,51,23
OH,29276,39029,814,459,355,81,109,256,368,56,497,181,20,60,40
OH,29276,39031,528,309,219,51,90,158,229,23,324,142,16,23,60
OH,29276,39033,289,152,137,34,47,91,117,*,187,64,*,22,41
OH,29276,39035,"1,349",674,675,213,333,422,381,97,626,273,73,280,53
OH,29276,39037,209,111,98,33,41,72,63,*,120,44,*,22,18
OH,29276,39039,64,34,30,*,*,18,25,*,27,25,0,*,*
OH,29276,39041,647,357,290,157,133,218,139,28,266,154,40,159,19
OH,29276,39043,225,114,111,31,49,69,76,18,135,47,*,*,21
OH,29276,39045,496,257,239,90,95,148,163,21,247,133,19,76,28
OH,29276,39047,87,46,41,*,*,31,27,*,45,24,*,*,*
OH,29276,39049,"3,163","1,671","1,492",488,907,"1,031",737,205,"1,515",660,166,617,123
OH,29276,39051,91,48,43,*,*,29,35,*,54,21,*,*,15
OH,29276,39053,91,52,39,*,*,25,39,*,58,20,0,*,*
OH,29276,39055,237,129,108,38,50,82,67,*,118,63,*,29,*
OH,29276,39057,595,334,261,72,122,178,223,37,287,133,34,104,29
OH,29276,39059,523,287,236,66,96,145,216,*,322,106,*,55,59
OH,29276,39061,"1,697",931,766,205,429,456,607,87,721,408,75,406,56
OH,29276,39063,137,78,59,17,29,43,48,*,65,47,*,13,16
OH,29276,39065,34,19,15,*,*,12,16,*,20,*,0,*,*
OH,29276,39067,124,68,56,12,21,39,52,*,82,28,0,*,*
OH,29276,39069,54,32,22,*,*,19,14,*,28,16,*,*,*
OH,29276,39071,197,110,87,20,30,59,88,*,103,50,*,24,*
OH,29276,39073,123,79,44,20,15,45,43,*,70,32,*,*,*
OH,29276,39075,194,99,95,28,51,59,56,*,123,44,*,19,19
OH,29276,39077,127,57,70,17,20,53,37,11,90,20,*,*,23
OH,29276,39079,115,66,49,18,20,25,52,*,57,48,*,*,*
OH,29276,39081,473,266,207,40,78,117,238,19,242,155,14,43,19
OH,29276,39083,296,162,134,29,54,104,109,20,158,96,*,*,20
OH,29276,39085,313,172,141,45,59,87,122,37,161,49,15,51,*
OH,29276,39087,326,183,143,51,47,114,114,*,167,96,*,34,13
OH,29276,39089,426,220,206,65,88,133,140,*,208,115,*,68,22
OH,29276,39091,127,68,59,12,21,43,51,*,58,42,*,13,*
OH,29276,39093,292,151,141,45,55,102,90,*,132,97,*,44,19
OH,29276,39095,359,212,147,28,97,105,129,22,160,78,19,80,14
OH,29276,39097,120,63,57,26,17,42,35,*,71,32,*,12,*
OH,29276,39099,"1,347",731,616,147,253,407,540,96,760,329,36,126,53
OH,29276,39101,183,98,85,18,27,60,78,17,98,51,0,17,21
OH,29276,39103,826,459,367,128,177,244,277,48,421,202,26,129,48
OH,29276,39105,41,23,18,*,*,15,14,*,23,*,*,0,*
OH,29276,39107,46,20,26,11,*,17,*,*,29,14,*,*,*
OH,29276,39109,264,141,123,38,52,78,96,*,155,50,*,39,17
OH,29276,39111,117,67,50,13,18,37,49,*,70,25,*,12,*
OH,29276,39113,"1,549",870,679,186,334,450,579,105,759,372,60,253,75
OH,29276,39115,117,57,60,*,*,45,46,*,80,24,*,*,*
OH,29276,39117,81,43,38,11,13,23,34,0,44,27,*,*,*
OH,29276,39119,980,559,421,113,174,308,385,74,601,230,17,58,78
OH,29276,39121,105,52,53,12,15,38,40,*,52,31,12,*,*
OH,29276,39123,85,51,34,11,19,18,37,*,36,19,*,19,*
OH,29276,39125,60,33,27,*,*,14,24,*,33,25,*,0,*
OH,29276,39127,427,235,192,45,55,128,199,*,256,122,*,30,46
OH,29276,39129,77,33,44,15,15,24,23,*,33,23,*,14,*
OH,29276,39131,65,26,39,*,*,25,20,0,45,17,*,*,*
OH,29276,39133,601,315,286,94,146,171,190,29,356,113,25,78,39
OH,29276,39135,140,70,70,20,21,43,56,*,75,37,*,15,*
OH,29276,39137,22,*,*,*,*,*,*,*,14,*,0,0,*
OH,29276,39139,787,436,351,82,159,263,283,44,529,164,*,*,80
OH,29276,39141,88,44,44,*,*,26,35,*,41,29,*,12,*
OH,29276,39143,83,45,38,*,15,*,47,*,47,17,*,17,*
OH,29276,39145,137,83,54,13,24,45,55,*,74,28,*,19,*
OH,29276,39147,51,31,20,*,*,15,23,*,32,15,*,*,*
OH,29276,39149,386,215,171,52,94,92,148,18,236,71,25,36,25
OH,29276,39151,812,447,365,115,163,241,293,51,434,190,35,102,34
OH,29276,39153,"1,506",807,699,227,319,449,511,99,779,299,80,249,88
OH,29276,39155,"1,368",780,588,157,226,390,595,115,776,295,22,160,67
OH,29276,39157,167,89,78,29,31,50,57,*,91,54,*,13,11
OH,29276,39159,96,47,49,20,18,26,32,*,41,31,*,12,*
OH,29276,39161,97,51,46,*,*,39,32,*,52,24,*,*,*
OH,29276,39163,40,23,17,*,*,11,18,*,19,13,0,*,*
OH,29276,39165,753,410,343,140,146,209,258,40,320,165,32,196,17
OH,29276,39167,183,101,82,26,42,60,55,*,98,42,*,26,*
OH,29276,39169,344,202,142,47,65,105,127,21,191,86,13,33,21
OH,29276,39171,192,102,90,27,18,65,82,19,116,51,*,*,21
OH,29276,39173,170,82,88,30,47,45,48,14,81,34,14,27,*
OH,29276,39175,34,14,20,*,*,11,19,*,20,*,0,*,*
OH,33931,39001,106,53,53,20,14,38,34,*,67,26,*,*,*
OH,33931,39003,123,68,55,16,25,43,39,*,65,32,*,*,11
OH,33931,39005,13,*,*,*,*,*,*,*,11,*,0,0,*
OH,33931,39007,138,77,61,18,25,44,51,*,97,21,*,*,*
OH,33931,39009,124,61,63,27,30,44,23,13,77,26,*,*,*
OH,33931,39011,252,138,114,38,54,91,69,*,164,51,*,17,23
OH,33931,39013,14,*,*,*,*,*,*,*,*,*,0,*,0
OH,33931,39015,204,110,94,36,26,68,74,*,113,54,*,29,13
OH,33931,39017,286,168,118,59,64,93,70,11,117,73,13,72,*
OH,33931,39019,*,*,*,0,*,*,*,0,*,*,0,*,0
OH,33931,39021,80,42,38,18,17,24,21,*,47,23,*,*,*
OH,33931,39023,23,*,*,*,*,*,*,0,14,*,0,*,*
OH,33931,39025,872,491,381,175,185,267,245,18,394,221,45,194,39
OH,33931,39027,100,59,41,17,11,43,29,*,52,23,*,14,*
OH,33931,39029,73,38,35,14,17,17,25,*,37,27,*,*,*
OH,33931,39031,39,19,20,*,*,*,25,*,26,*,0,*,*
OH,33931,39033,14,*,*,*,*,*,*,*,*,*,0,*,*
OH,33931,39035,"1,478",775,703,267,374,479,358,106,677,281,73,341,95
OH,33931,39037,58,33,25,*,*,16,23,*,36,13,*,*,*
OH,33931,39041,"1,012",537,475,282,162,358,210,21,381,233,71,306,23
OH,33931,39043,31,17,14,*,*,13,*,*,15,*,*,*,*
OH,33931,39045,593,337,256,138,113,193,149,27,266,140,28,132,22
OH,33931,39047,50,30,20,*,*,17,18,*,30,14,0,*,*
OH,33931,39049,"3,808","2,088","1,720",737,973,"1,237",861,150,"1,661",868,237,892,134
OH,33931,39053,37,21,16,*,*,*,21,*,22,11,0,*,*
OH,33931,39055,253,135,118,57,47,86,63,*,135,62,*,31,16
OH,33931,39057,41,29,12,*,*,16,11,*,13,*,*,14,*
OH,33931,39059,27,14,13,*,*,*,*,0,20,*,0,*,*
OH,33931,39061,768,445,323,138,173,230,227,30,310,164,73,191,32
OH,33931,39065,73,44,29,*,*,19,35,*,49,16,*,*,18
OH,33931,39067,*,*,*,*,0,*,0,0,*,*,0,0,0
OH,33931,39071,117,68,49,15,18,35,49,*,75,25,*,*,*
OH,33931,39073,202,120,82,15,38,56,93,13,142,40,*,*,39
OH,33931,39075,*,0,*,0,*,0,0,0,*,0,0,0,0
OH,33931,39077,26,15,11,*,*,*,*,*,*,13,0,*,0
OH,33931,39079,60,34,26,*,*,24,26,*,50,*,*,*,*
OH,33931,39081,12,*,*,*,*,*,*,0,11,*,0,*,0
OH,33931,39083,659,380,279,91,108,193,267,23,417,146,13,60,61
OH,33931,39085,372,221,151,67,72,111,122,18,206,50,26,72,25
OH,33931,39087,115,67,48,12,22,42,39,14,79,14,*,*,*
OH,33931,39089,637,357,280,121,133,197,186,42,306,162,24,103,33
OH,33931,39091,406,230,176,45,68,119,174,*,249,102,*,30,43
OH,33931,39093,431,226,205,85,87,137,122,30,226,85,19,71,19
OH,33931,39095,142,81,61,24,37,45,36,*,73,29,*,28,*
OH,33931,39097,93,47,46,25,11,32,25,*,33,31,*,22,*
OH,33931,39099,160,90,70,29,28,48,55,*,96,32,*,20,14
OH,33931,39101,55,27,28,*,*,16,18,*,30,12,*,*,*
OH,33931,39103,70,42,28,24,*,31,*,*,18,17,*,25,*
OH,33931,39105,31,*,*,*,*,13,*,*,17,*,0,*,*
OH,33931,39107,220,125,95,33,52,67,68,*,139,52,*,*,17
OH,33931,39109,20,*,*,*,*,*,*,0,15,*,0,*,*
OH,33931,39113,133,65,68,29,34,34,36,*,54,24,*,39,*
OH,33931,39115,*,*,*,0,*,*,*,0,*,*,0,0,*
OH,33931,39117,14,*,*,0,*,*,*,0,*,*,0,*,*
OH,33931,39119,56,36,20,*,*,21,23,*,31,18,0,*,*
OH,33931,39121,11,*,*,*,*,*,*,0,*,*,0,*,0
OH,33931,39123,24,*,*,*,*,*,11,*,16,*,0,*,*
OH,33931,39127,34,14,20,*,*,*,12,0,20,13,*,*,*
OH,33931,39129,163,92,71,27,37,54,45,*,98,37,*,21,13
OH,33931,39131,18,*,*,*,*,*,*,*,13,*,0,0,*
OH,33931,39133,70,33,37,15,14,26,15,*,28,19,*,19,*
OH,33931,39135,13,*,*,*,*,*,*,0,*,*,*,*,*
OH,33931,39139,49,27,22,*,14,13,*,*,31,*,*,*,*
OH,33931,39141,40,24,16,*,*,15,11,*,18,11,*,*,*
OH,33931,39143,*,*,*,0,*,*,*,0,*,*,0,0,*
OH,33931,39145,54,27,27,*,18,19,*,0,39,*,*,*,*
OH,33931,39147,15,*,*,*,*,*,*,*,*,*,0,*,*
OH,33931,39149,13,*,*,*,*,*,*,0,*,*,0,0,*
OH,33931,39151,23,*,*,*,*,*,*,*,*,*,0,*,*
OH,33931,39153,193,102,91,44,47,65,37,14,107,25,16,31,*
OH,33931,39155,222,123,99,37,52,66,67,*,146,36,*,28,12
OH,33931,39157,18,*,*,*,*,*,*,0,*,*,*,0,*
OH,33931,39159,198,96,102,51,46,67,34,*,88,25,*,64,*
OH,33931,39163,17,*,*,0,*,*,*,0,14,*,0,*,*
OH,33931,39165,178,89,89,43,42,52,41,*,84,31,*,48,*
OH,33931,39167,141,75,66,22,29,52,38,*,72,39,*,12,*
OH,33931,39169,*,*,*,0,0,*,*,0,*,*,*,0,*
OH,33931,39173,64,36,28,*,20,18,*,*,35,12,0,*,*
OH,33931,39175,*,*,*,0,0,*,*,0,*,*,0,0,*
OH,41047,39003,591,322,269,54,116,213,208,62,386,107,*,*,54
OH,41047,39035,"5,240","2,733","2,507",378,"1,565","1,719","1,578",662,"3,288",730,130,430,180
OH,41047,39061,"1,846",975,871,140,595,542,569,214,"1,141",258,43,190,80
OH,41047,39085,873,474,399,79,216,277,301,87,591,118,16,61,40
OH,41047,39093,"1,130",603,527,141,260,345,384,102,689,226,37,76,58
OH,41047,39095,"1,609",864,745,114,441,538,516,262,"1,043",170,24,110,83
OH,41047,39113,253,134,119,19,73,87,74,30,176,24,*,*,*
OH,41047,39151,752,416,336,60,180,237,275,97,507,85,*,*,51
OH,41047,39153,977,551,426,70,238,329,340,99,641,127,22,88,81
OH,52664,39005,44,26,18,*,*,12,21,*,30,*,0,0,*
OH,52664,39007,*,*,*,0,*,*,*,0,*,0,0,0,*
OH,52664,39019,*,*,*,0,0,*,*,0,*,0,0,0,*
OH,52664,39035,63,24,39,*,21,21,*,*,31,12,*,*,*
OH,52664,39055,12,*,*,*,*,*,*,*,11,0,0,*,*
OH,52664,39075,72,35,37,13,20,25,14,*,51,15,*,*,*
OH,52664,39085,11,*,*,0,*,*,*,*,*,*,0,*,*
OH,52664,39093,19,*,*,*,*,*,*,*,15,*,0,*,0
OH,52664,39099,*,*,*,*,*,*,0,*,*,0,0,0,*
OH,52664,39103,643,340,303,118,138,199,188,26,356,152,33,76,29
OH,52664,39133,460,245,215,56,82,132,190,17,255,107,20,61,30
OH,52664,39151,410,210,200,68,68,159,115,20,212,91,20,67,28
OH,52664,39153,"2,102","1,160",942,282,419,707,694,110,"1,151",488,75,278,128
OH,52664,39155,*,*,*,0,0,*,*,0,*,0,0,*,*
OH,52664,39169,128,62,66,21,28,38,41,*,64,37,*,20,16
OH,64353,39007,299,155,144,25,45,96,133,20,174,66,12,27,47
OH,64353,39009,424,211,213,24,135,151,114,*,297,75,*,26,34
OH,64353,39017,"1,219",652,567,109,269,415,426,81,624,281,36,197,31
OH,64353,39023,187,110,77,12,14,60,101,*,115,35,*,18,19
OH,64353,39025,"1,532",784,748,170,357,478,527,99,876,319,49,189,62
OH,64353,39035,"1,238",666,572,66,307,441,424,105,687,257,37,152,106
OH,64353,39045,228,121,107,28,57,86,57,*,148,42,*,21,14
OH,64353,39049,"2,343","1,207","1,136",199,814,824,506,256,"1,398",399,81,209,97
OH,64353,39057,133,76,57,*,35,*,57,11,77,*,*,30,0
OH,64353,39061,"2,370","1,175","1,195",171,634,819,746,129,"1,258",547,73,363,47
OH,64353,39085,454,243,211,48,87,148,171,*,265,106,*,47,48
OH,64353,39089,236,122,114,23,57,65,91,*,164,36,*,23,*
OH,64353,39093,526,311,215,39,96,186,205,33,314,105,17,57,54
OH,64353,39095,386,205,181,30,82,154,120,17,228,72,18,51,*
OH,64353,39099,231,117,114,11,43,79,98,19,144,50,*,*,*
OH,64353,39113,461,229,232,37,79,173,172,*,266,90,*,56,30
OH,64353,39141,677,361,316,57,112,207,301,30,395,156,17,79,85
OH,64353,39145,"1,016",567,449,90,210,347,369,83,662,200,16,55,71
OH,64353,39155,212,105,107,*,*,82,87,19,148,28,*,*,*
OH,64353,39173,120,68,52,*,*,38,53,*,75,24,*,*,0
OH,66083,39017,"1,135",590,545,235,274,365,261,84,526,290,61,174,85
OH,66083,39035,339,178,161,68,93,87,91,25,205,51,17,41,17
OH,66083,39057,94,48,46,*,37,*,29,*,59,*,*,18,*
OH,66083,39061,"3,498","1,786","1,712",577,998,982,941,215,"1,626",771,160,726,221
OH,66083,39109,71,40,31,*,20,22,*,*,46,*,*,*,*
OH,66083,39113,419,229,190,34,110,135,140,52,211,97,*,*,46
OH,66083,39135,15,*,*,0,*,*,*,*,*,*,*,*,*
OH,66083,39165,907,472,435,198,225,276,208,71,451,162,65,158,64
OH,67129,39009,335,189,146,31,88,97,119,*,188,85,*,33,31
OH,67129,39013,548,296,252,38,90,177,243,32,326,128,15,47,94
OH,67129,39017,316,168,148,51,53,102,110,11,114,101,22,68,24
OH,67129,39025,613,334,279,101,101,207,204,22,259,209,26,97,59
OH,67129,39029,436,240,196,42,52,153,189,36,232,108,11,49,80
OH,67129,39035,"1,161",629,532,124,255,364,418,59,629,266,42,165,127
OH,67129,39041,469,258,211,86,88,163,132,17,196,109,33,114,31
OH,67129,39045,234,122,112,17,39,82,96,*,91,85,*,32,20
OH,67129,39049,"2,411","1,224","1,187",238,639,861,673,133,"1,180",602,114,382,185
OH,67129,39051,84,49,35,14,13,30,27,*,42,20,*,*,15
OH,67129,39053,253,137,116,13,34,94,112,*,160,63,*,*,52
OH,67129,39055,211,100,111,30,43,61,77,*,89,66,*,29,23
OH,67129,39061,701,362,339,86,160,210,245,33,258,191,34,185,39
OH,67129,39067,194,112,82,*,*,71,96,11,128,41,*,*,36
OH,67129,39069,34,21,13,*,*,11,20,*,13,*,*,*,*
OH,67129,39079,343,195,148,29,62,113,139,*,218,82,*,22,39
OH,67129,39081,572,316,256,20,78,170,304,44,300,182,13,33,98
OH,67129,39085,350,188,162,35,61,100,154,17,177,94,17,45,34
OH,67129,39087,526,284,242,29,94,201,202,28,328,139,*,*,93
OH,67129,39089,353,176,177,33,47,118,155,13,154,115,15,56,30
OH,67129,39093,365,197,168,48,55,112,150,23,170,107,19,46,57
OH,67129,39095,363,200,163,39,77,106,141,21,187,87,25,43,39
OH,67129,39097,94,50,44,12,17,35,30,*,38,32,*,19,*
OH,67129,39099,767,436,331,57,131,243,336,69,375,222,28,73,121
OH,67129,39103,156,75,81,20,29,59,48,*,59,47,*,23,29
OH,67129,39105,97,56,41,*,*,27,47,*,63,22,*,*,17
OH,67129,39111,137,73,64,*,*,47,64,*,75,40,*,*,28
OH,67129,39115,162,84,78,*,*,60,70,13,107,35,*,*,25
OH,67129,39121,120,71,49,*,*,47,57,11,68,30,*,*,26
OH,67129,39123,102,56,46,11,16,37,38,*,57,22,*,11,21
OH,67129,39129,105,58,47,*,*,33,40,*,59,32,*,*,*
OH,67129,39133,130,66,64,*,*,44,48,*,66,34,*,19,26
OH,67129,39145,139,76,63,18,24,49,48,*,77,46,*,*,*
OH,67129,39151,776,423,353,79,128,256,313,37,436,202,23,78,96
OH,67129,39153,347,187,160,43,62,125,117,34,171,84,16,42,65
OH,67129,39155,740,422,318,55,97,253,335,63,370,225,21,61,138
OH,67129,39159,117,60,57,19,25,36,37,*,61,33,*,19,*
OH,67129,39163,128,67,61,*,*,45,59,*,84,29,*,*,21
OH,67129,39165,204,113,91,28,37,73,66,*,83,48,*,50,*
OH,67129,39167,622,345,277,44,96,200,282,34,344,173,22,49,107
OH,67129,39173,101,61,40,*,26,*,44,12,41,37,0,11,15
OH,74313,39003,89,44,45,13,36,20,20,*,50,15,*,15,*
OH,74313,39005,*,*,*,0,*,0,*,0,*,0,0,0,*
OH,74313,39033,81,46,35,*,*,30,30,13,57,*,*,*,*
OH,74313,39039,71,35,36,*,*,20,23,*,38,18,*,*,*
OH,74313,39041,12,*,*,0,*,0,*,0,*,*,0,*,0
OH,74313,39043,470,262,208,39,110,153,168,57,313,69,*,*,28
OH,74313,39051,183,100,83,30,45,55,53,*,94,43,*,32,*
OH,74313,39063,350,188,162,39,98,120,93,25,202,76,12,35,18
OH,74313,39065,154,87,67,22,37,44,51,*,96,19,*,19,*
OH,74313,39069,95,51,44,13,30,25,27,*,55,14,*,19,*
OH,74313,39077,237,149,88,19,57,73,88,23,142,46,*,*,*
OH,74313,39083,63,30,33,*,28,*,18,*,38,*,*,*,*
OH,74313,39093,*,*,*,0,*,0,0,0,*,*,0,*,*
OH,74313,39095,"1,279",720,559,199,335,362,383,68,600,267,40,304,42
OH,74313,39101,180,95,85,*,*,69,60,17,127,21,*,*,*
OH,74313,39117,22,*,*,*,*,*,*,*,15,0,*,*,0
OH,74313,39123,238,133,105,19,61,71,87,*,147,48,*,22,12
OH,74313,39125,116,65,51,*,*,40,50,12,61,34,*,*,*
OH,74313,39137,95,42,53,17,30,31,17,*,61,12,*,12,*
OH,74313,39139,264,146,118,23,77,93,71,41,163,37,*,*,11
OH,74313,39143,277,163,114,22,52,80,123,20,151,58,20,28,*
OH,74313,39147,206,111,95,18,57,60,71,28,129,26,*,*,11
OH,74313,39171,241,132,109,43,59,72,67,25,152,46,*,*,11
OH,74313,39173,364,198,166,59,89,106,110,14,165,72,27,86,*
OH,74313,39175,50,26,24,*,15,19,*,*,38,*,*,*,*
OH,77552,39001,248,145,103,15,37,91,105,19,171,37,*,*,37
OH,77552,39005,597,327,270,62,113,162,260,40,349,135,20,53,69
OH,77552,39007,793,459,334,58,162,253,320,75,490,149,20,59,60
OH,77552,39013,355,209,146,32,80,113,130,39,218,81,*,*,40
OH,77552,39015,393,228,165,43,63,127,160,*,249,66,*,40,47
